"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"RuvABC plus a hypothetical",3697.05401959593,0.107420803305565,0.0680632763241129,1.57824908095863,0.114508398694427,0.19213835722109
"SCIFF peptide maturase system",0.872407948896456,-1.64025119644026,2.17831768411961,-0.752989891418514,0.451455988477887,0.592081934314103
"Salicylate and gentisate catabolism",5754.64441366215,-0.893550517325367,0.236956093456072,-3.77095395308336,0.000162624681906052,0.00051830939121454
"Salicylate ester degradation",597.737015447496,-3.5963853677433,0.825444529723263,-4.35690738534426,1.3191305120866e-05,5.20805506675022e-05
"Salmochelin-mediated Iron Acquisition",523.975157065448,-8.13577430785696,0.443510736546373,-18.3440301157316,3.68443067032635e-75,5.25491924355296e-73
"Salmonella invasion locus",33.6171841555304,-7.77602187109392,0.987794659118352,-7.87210357872793,3.48727247725854e-15,3.43015335909655e-14
"Sarcosine oxidases, monomeric and heterotetrameric",447.739073098508,-0.272194905757496,0.227074251527226,-1.19870440583555,0.230642904289097,0.346267833939289
"Sarcosine temp",494.650357556017,-0.50594827095032,0.216889615343765,-2.33274548506347,0.0196615073926819,0.0412726445476592
"SecY2-SecA2 Specialized Transport System",24.7087530719769,-2.59933425666994,0.672752897759418,-3.86372807211524,0.000111669530971168,0.000370392252436344
"Selenocysteine metabolism",16895.0245936996,0.0699492982149098,0.28162229163005,0.248379834600587,0.803840534472662,0.867721901450622
"Selenoprotein O",2064.5697359874,-0.10873966539368,0.0953752994199512,-1.14012397397447,0.254234655286085,0.371899668822337
"SeqA and Co-occurring Genes",5140.06051364836,0.140756648735479,0.071292172681712,1.97436329180056,0.0483404488937424,0.0915259622943082
"Serine Biosynthesis",7479.94029919436,-0.244813641251877,0.121682424953448,-2.01190633195824,0.0442298118082886,0.0851032298031321
"Serine-glyoxylate cycle",44321.9818487214,-0.093506868113153,0.0916671966498751,-1.02006902720397,0.307695724786702,0.430246105369641
"Serotype determining Capsular polysaccharide biosynthesis in Staphylococcus",21.3461097450427,-4.73006301469752,1.10962596191851,-4.26275445693374,2.01922359371395e-05,7.65426618082264e-05
"Sex pheromones in Enterococcus faecalis and other Firmicutes",11129.8768945481,-0.129059709873774,0.205947387363932,-0.626663496564348,0.530879836675094,0.667843322653012
"Sialic Acid Metabolism",36540.750417505,0.046375702797433,0.071912385724626,0.64489172943058,0.518997351749288,0.655787351435147
"Siderophore Achromobactin",1058.11219933656,0.565497088236574,0.0750253458735206,7.53741394528059,4.79382770207736e-14,4.34107730799228e-13
"Siderophore Aerobactin",13664.2489575298,0.364857570820131,0.125048887236081,2.91771945264346,0.00352601434554982,0.00876510319885042
"Siderophore Desferrioxamine E",617.984355192829,-1.17414636213741,0.74998699217385,-1.56555563548392,0.117452682995693,0.196213047288558
"Siderophore Enterobactin",22751.9678854812,0.258634227459282,0.107978942716686,2.395228374646,0.016610016063798,0.0359621030906899
"Siderophore Pyoverdine",1243.05734700161,-1.25693154627656,0.35514212575408,-3.53923529518696,0.000401287997851584,0.00119861153284989
"Siderophore Yersiniabactin Biosynthesis",1770.84863992771,-6.79319823704552,0.633988670783346,-10.7150151889181,8.65430526409475e-27,2.40842983081271e-25
"Siderophore [Alcaligin-like]",2.31052394319799,-3.17549213821368,1.93349698120428,-1.64235691551783,0.100516058258841,0.172205439149156
"Siderophore assembly kit",13142.4902581367,0.309630714896203,0.174153489348824,1.77791852493992,0.0754172372294758,0.13594165510084
"Siderophore pyochelin",11.6267788279758,-5.36598298318068,0.939691445364946,-5.71036696103656,1.12732832825759e-08,6.49637183101972e-08
"SigmaB stress responce regulation",492.826299280922,-3.46364627089368,0.624967834703745,-5.54211925568227,2.98832665010825e-08,1.67141211165368e-07
"Signal peptidase",2771.27154889627,0.163743536986138,0.120421358543037,1.35975493855285,0.173907486410037,0.274072433693166
"Single-Rhodanese-domain proteins",3402.57508407684,-0.146281909701204,0.0666660563573935,-2.19424873307329,0.028217532853723,0.0567834303105785
"Single-copy ribosomal proteins",27320.3189961984,0.159469564265522,0.0522474030205567,3.05220078025272,0.00227170093102208,0.00589987534243375
"Small multidrug resistance strays",774.337631055795,-0.30019379489777,0.429168312791584,-0.699478004201005,0.484253354479449,0.625037417942365
"Sodium Hydrogen Antiporter",467.178427976578,-5.92626773455803,0.748669060137338,-7.91573747347178,2.45791765564252e-15,2.48184428768859e-14
"Soluble cytochromes and functionally related electron carriers",4002.64643766261,-0.222727870224053,0.0757489042087506,-2.9403444518518,0.00327847564434171,0.00818542824987723
"Soluble methane monooxygenase (sMMO)",1.76770227172251,2.03956383433975,1.21978799858202,1.6720641920651,0.0945116646659863,0.16420745454253
"Sortase",886.443433895887,-6.69587204149555,0.392507292935911,-17.0592296296234,2.98465254060374e-65,2.83790712402406e-63
"Spore Core Dehydration",56.9421550698527,-4.39289331755254,0.999440571882739,-4.39535220115913,1.1059329145612e-05,4.44320230814905e-05
"Spore germination",578.633086166323,2.0400707811149,0.99900884056604,2.04209482266342,0.0411421263601476,0.0795701751496447
"Sporulation Cluster",671.684185573077,-5.75285351720683,0.650863615940308,-8.83880028982053,9.6751887065546e-19,1.24365502250668e-17
"Sporulation draft",37.416049266963,1.77732236668859,2.09156467953192,0.849757305658051,0.395460030880481,0.535254917241553
"Sporulation gene orphans",3006.36467551764,0.539792845081508,0.258693076081834,2.0866149695895,0.0369229530254175,0.0722625890257313
"Sporulation-associated proteins with broader functions",854.632048834231,0.0180590883795347,0.181770834476456,0.0993508580820972,0.920859699213074,0.943009602400417
"Sporulation-related Hypotheticals",148.399137484511,-0.984363236306659,0.796132814905136,-1.23643092945987,0.216298425221058,0.329501339355444
"Staphylococcal pathogenicity islands SaPI",10441.6910881144,0.0929720360573795,0.0339726949655617,2.73666943854839,0.00620646237458888,0.0147226061734011
"Staphylococcal phi-Mu50B-like prophages",1376.4593806376,-0.225066872183034,0.178489802289835,-1.26095087391921,0.207326547229034,0.318384374681464
"Starch degradation in plants",0.776505549449495,-1.60350745958415,3.12072351863547,-0.513825543983237,0.607373967134045,0.734124678495705
"Steroid sulfates",1409.19411735468,-0.942662076730575,0.367247747847603,-2.56682874777425,0.0102633286092786,0.0232812285152821
"Streptococcal Hyaluronic Acid Capsule",4641.87734407759,-0.0641650065151313,0.136974654693154,-0.468444375047862,0.639466840777433,0.759248814426436
"Streptococcal Mga Regulon",118.672196335049,-6.9479119756974,0.723305441592081,-9.60577866026312,7.5584443799392e-22,1.26826250551627e-20
"Streptococcus agalactiae virulome",8.95834475569315,-4.18219305678959,0.934323206876196,-4.47617379725831,7.5992631266142e-06,3.1415794302416e-05
"Streptococcus pneumoniae Vancomycin Tolerance Locus",45.1914653838139,-4.05795377494572,0.549336518196478,-7.38700894720844,1.50168497101533e-13,1.29804738782461e-12
"Streptococcus pyogenes Virulome",158.613919511529,-4.73607056380929,0.526390104687757,-8.99726366744417,2.3141329500837e-19,3.10638317181824e-18
"Streptococcus pyogenes recombinatorial zone",229.332994031141,-5.68562876443498,0.7218950472234,-7.87597696687825,3.38090523229418e-15,3.35444597395449e-14
"Streptococcus pyogenes virulence regulators",25.6239015044696,-5.88120946887947,0.781567269837098,-7.52489222086447,5.27638305716757e-14,4.74043548679386e-13
"Streptolysin S Biosynthesis and Transport",0.852316525945063,0.050597677538307,3.13073027514311,0.0161616214402226,0.987105453116075,0.990578119617803
"Streptothricin resistance",95.9552416436238,-6.4311819663107,1.16884013575973,-5.50219124887471,3.75099735707705e-08,2.06757873643716e-07
"Stringent Response, (p)ppGpp metabolism",14192.3253007421,0.247011144568988,0.069775201682126,3.54009932775677,0.000399976464260557,0.00119782977879605
"Succinate dehydrogenase",12757.8308982434,0.193381399613834,0.0991482043132522,1.95042765477485,0.0511251683711374,0.0956292083794554
"Sucrose metabolism in plants",3.41304503699995,0.279793733919252,0.610381852309013,0.458391305149096,0.646671337269296,0.760672160643574
"Sucrose utilization",11092.2169655547,-0.501238041691421,0.279053833332226,-1.79620554108165,0.0724618338038168,0.131236432333579
"Sucrose utilization Shewanella",0.972363823126032,-1.9254049142493,2.73704343866035,-0.703461584516062,0.48176813900241,0.622533914611268
"Sucrose-specific PTS",136.103725773184,-5.55687181103299,0.51595657956507,-10.7700376952596,4.76805941809632e-27,1.36008894901197e-25
"Sugar utilization in Thermotogales",142.517744459275,0.253925915174435,0.559183365631999,0.45410133916885,0.649755889459909,0.760834527889555
"Sugar-phosphate stress regulation",3203.69312911961,0.439360180921158,0.121089872738788,3.62838089580731,0.000285204271980276,0.00086778153154532
"Sulfatases and sulfatase modifying factor 1",166.380618921287,-3.31670311619764,0.56327973407676,-5.88819890996764,3.90427048017107e-09,2.32019407181e-08
"Sulfate reduction-associated complexes",406.651713089848,0.20704816523964,0.114199513599734,1.81303894135082,0.0698258154009856,0.127067392938636
"Sulfur oxidation",508.431731206741,0.213407771276112,0.488491747132354,0.43687078139785,0.662205063008344,0.770995894788286
"Symbiotic colonization and sigma-dependent biofilm formation gene cluster",84.7363761481157,-6.42916335519622,0.92502813369674,-6.95023548040967,3.64676977315982e-12,2.77397620745024e-11
"Synechocystis experimental",1670.2002429385,0.35645915779185,0.197009921430454,1.80934622583301,0.0703972317117563,0.127903250610054
"Synthesis of osmoregulated periplasmic glucans",14098.8826342519,0.369817710017966,0.106743198941754,3.46455524740048,0.000531109034845554,0.00154590665499688
"T4-like cyanophage core proteins",9.48868471629224,-3.06317688861935,2.90977691234997,-1.05271881002915,0.292469885088467,0.412494609253326
"T4-like non-cyanophage core proteins",205.431837842718,-5.41636381736306,1.11747685712892,-4.84695838022012,1.25368715517744e-06,5.65398041129431e-06
"T6SS BR",76.3967486674906,-0.988385667541874,0.230985601693516,-4.27899254453669,1.87741150630071e-05,7.21254723464346e-05
"T7-like non-cyanophage core proteins",31.3543111289793,-0.90344543243378,1.36267265127313,-0.662995204013011,0.507333625697699,0.645337421316694
"T7-like phage core proteins",271.985674514091,-3.62048246405493,0.782980961845665,-4.62397253634447,3.76459731848114e-06,1.63946776350648e-05
"TCA Cycle",41635.2608539058,0.232069890268531,0.0741357539082236,3.13033695665687,0.00174605895017598,0.00462239735997864
"Tagatose utilization",1819.68951801419,-2.53847476072496,0.537296555466716,-4.72453198312419,2.30645915656997e-06,1.0279960537681e-05
"Tannin biosynthesis",32.9980776601558,-5.35480172400852,1.07509289314099,-4.98078050573282,6.33283357390859e-07,2.98585252389657e-06
"Taurine Utilization",4869.46462893744,-0.0534076418892907,0.481078839882942,-0.111016402014867,0.911603340204321,0.943009602400417
"Teichoic and lipoteichoic acids biosynthesis",6733.79666938709,-0.376894541444401,0.156523562805076,-2.40790929295265,0.0160441667539382,0.0352393343767494
"Teichuronic acid biosynthesis",989.946260832288,-0.443390264879295,0.416530036188798,-1.06448569456422,0.287108731520355,0.406440524397922
"Tellurite resistance: Chromosomal determinants",2938.30557143775,0.227386492248706,0.149029846599135,1.52577820777295,0.12706510966406,0.208606172844162
"TenI-like tautomerase",11377.5265439812,0.155493302921172,0.110086848031266,1.41246030476783,0.157814470826538,0.252547421056213
"Terminal AA3-600 quinol oxidase",193.930545302193,2.35231280234569,1.0817465671335,2.17455074396866,0.0296637988601504,0.0591720183556498
"Terminal cytochrome C oxidases",4497.71888312782,-1.55087519996357,0.518261666408927,-2.9924559358397,0.0027674261446995,0.00701696273578251
"Terminal cytochrome O ubiquinol oxidase",5209.68298035896,0.266176243106692,0.0498314062930446,5.34153584872528,9.21623852456356e-08,4.89103635187304e-07
"Terminal cytochrome d ubiquinol oxidases",15694.3852900778,0.185387993065975,0.0829898925777024,2.23386230910467,0.0254921342081489,0.0520331397701215
"Terminal cytochrome oxidases",21695.3475807766,0.221643922446672,0.0609726714253592,3.63513550030363,0.000277834566713673,0.000847618290428611
"Test - DHFR",18203.2264370465,0.172133365148456,0.0697723068433512,2.46707286796351,0.0136222633304599,0.0302982504094634
"Test - Riboflavin",15587.9846843878,-0.120306373250737,0.0865289265944168,-1.39036017186072,0.164419534366851,0.261982141911064
"Test - Thiamin",24577.3953748794,0.267247819653567,0.125495851643284,2.1295350894403,0.0332100149556466,0.0658566665258966
"Test Pyridoxin B6",23018.8656674854,-0.0674768726112358,0.0608578788859495,-1.10876149229076,0.267533086551457,0.386399052854699
"Test Q",29475.7534481136,0.0508178117827066,0.0804320468372573,0.631810500676791,0.527510711225992,0.664337440959003
"Tetrathionate respiration",2456.44791126365,-5.21375476747609,0.82270468515832,-6.33733447922782,2.33774132293136e-10,1.5972232631525e-09
"The Chv regulatory system of Alphaproteobacteria",295.87210531487,0.195786373470022,0.165035429606713,1.1863293471989,0.235492261377363,0.351697212344988
"The fimbrial Sfm cluster",4807.83583404348,-3.20658689299032,0.751388868930491,-4.26754644043968,1.97634636847047e-05,7.55696288872809e-05
"The fimbrial Stf cluster",736.946683879697,-5.02708017492612,0.721205483401461,-6.97038540419385,3.16073894096809e-12,2.42040478633865e-11
"The mdtABCD multidrug resistance cluster",15046.8153196675,0.359624856029104,0.147169989323298,2.44360183541967,0.0145414650478919,0.0322171099410577
"The usher protein HtrE fimbrial cluster",1879.61607219085,-2.16843878031888,0.56565959345622,-3.83346946715703,0.000126348490055578,0.000411896077581185
"ThiD ThiE fusions",6874.76008370148,0.112625678286718,0.163590495969632,0.688461011253518,0.49116251457331,0.631811081316964
"Thiamin Copy RZ",16932.9289141837,0.213400377703107,0.0971511939836854,2.19658008257668,0.0280504499921783,0.0565469318746916
"Thiamin biosynthesis",26672.4655701867,0.139621392752119,0.055148642241687,2.53172856260419,0.011350181719293,0.0255939868413307
"Thiamin biosynthesis LDP",22499.0098821378,0.335896176197926,0.117043808693674,2.86983292791702,0.00410688733157334,0.0101208605730565
"Thiamin biosynthesis in plants",2043.58861799585,0.183761935662963,0.108242374680482,1.69768943267741,0.0895663932708353,0.157952480250422
"Thioredoxin-disulfide reductase",8182.73541661149,0.039279382519609,0.0800985594855648,0.490388126476705,0.623859277059008,0.748499931781628
"Threonine anaerobic catabolism gene cluster",24627.2312429334,0.175925540270092,0.161628526838658,1.08845600285466,0.276393849542083,0.394206727909396
"Threonine and Homoserine Biosynthesis",29840.449173619,0.253003808771625,0.0763441899069991,3.31398904199296,0.000919751116837222,0.00257214711840997
"Threonine degradation",13747.9505159461,0.212053213030837,0.085456901558723,2.48140535361115,0.0130865458892897,0.0291635719915617
"Threonylcarbamoyladenosine",3762.54658907636,0.250006806745325,0.0917696171161236,2.72428734696551,0.00644404138402523,0.015254463110317
"Tn552",1545.08526837969,-0.623577807729264,0.282466737302998,-2.20761500516204,0.0272711222461086,0.0553671716775977
"Tolerance to colicin E2",5427.23556619194,-0.608110190635018,0.418808187675459,-1.452001676496,0.146501139086373,0.23676742166792
"Toluene 4-monooxygenase (T4MO)",0.185948768978634,0.546964930028432,3.14966826267538,0.173657948841835,0.86213428725406,0.909145306614493
"Toluene degradation",15.0382074959289,-5.59288431702554,0.916383907670876,-6.10321096890568,1.03958475818871e-09,6.44655548420284e-09
"Ton and Tol transport systems",35487.9574692444,-0.0847101751188068,0.0551158092174606,-1.53694876881116,0.124305855499308,0.204960104948888
"Toxin co-regulated pilus",10.9240460567749,-2.40595924281335,1.66615257892236,-1.44402095777416,0.148733080159887,0.239020344313283
"Toxin-antitoxin replicon stabilization systems",710.377689555218,-3.856730638833,0.750621084496828,-5.13805263199917,2.77600141088598e-07,1.41402571867005e-06
"Toxin-antitoxin systems (other than RelBE and MazEF)",2207.16376242465,-1.4229034224438,0.427726894432958,-3.32666344100283,0.000878924592325277,0.00246401218634678
"Trans-envelope signaling system VreARI in Pseudomonas",30.27274623985,-5.06265856835849,1.37680776487364,-3.67709908203714,0.000235901428234127,0.000727468998959836
"Trans-translation by stalled ribosomes",603.876649146798,-0.200785236517925,0.117254778759334,-1.71238425113604,0.0868258794294324,0.154198507308049
"Transcription factors bacterial",22256.00902158,0.192940306461145,0.0435860841595061,4.42664924325542,9.57081715373308e-06,3.91408687183134e-05
"Transcription factors cyanobacterial RpoD-like sigma factors",0.36353851473697,1.21520908548189,3.14173389069312,0.386795676451704,0.698907478272794,0.793369322742435
"Transcription initiation, bacterial sigma factors",14592.3517011879,0.274203615796912,0.0611601870375393,4.4833678423614,7.3474113717191e-06,3.04850777277509e-05
"Translation elongation factor G family",6207.60460126762,0.216093445994291,0.140010112690613,1.54341312810599,0.122730570412882,0.20282633743527
"Translation elongation factors bacterial",15613.0867893915,0.22407575700396,0.0711677377842508,3.14855809641243,0.00164078105299473,0.0043639421479417
"Translation initiation factors bacterial",7357.63350045209,0.0994269267830361,0.0733363122404606,1.35576665563749,0.175173423722903,0.275306992379935
"Translation termination factors bacterial",12849.0124932616,0.030796557550068,0.0406990344610119,0.75669012687684,0.449235531241026,0.590999750314371
"Transport of Iron",24945.0628583325,0.434688960349168,0.104093959689437,4.17592876326404,2.96772689569526e-05,0.000109231496386719
"Transport of Manganese",4746.91316407667,-0.272782218611278,0.24383416321116,-1.11872026060207,0.26325949891086,0.381816289915481
"Transport of Molybdenum",2430.82334452625,0.517996426748998,0.112706724433352,4.59596736000709,4.30746130106546e-06,1.86337148867912e-05
"Transport of Nickel and Cobalt",5434.61330241717,-1.32859894124145,0.207548890070654,-6.40137820437956,1.53980619864043e-10,1.0656355437107e-09
"Transport of Zinc",5687.20164804571,0.0279916553457391,0.106226303916013,0.26350964228098,0.792157792634809,0.858359013671716
"Transposase in enterics",2046.80425519291,-6.72768777844051,0.49175802592267,-13.6808906490495,1.32065098407267e-42,7.93085669908905e-41
"Trehalose Biosynthesis",18582.563929334,0.426374289079043,0.112061563960008,3.80482186765843,0.00014190627687303,0.000458682894935205
"Trehalose Uptake and Utilization",36441.2677606916,0.214823658747705,0.053426958184242,4.02088507466379,5.79798879021753e-05,0.000201692232001165
"Triacylglycerol metabolism",4852.11620962172,0.234519433559079,0.104797607700345,2.2378319382028,0.0252320168163577,0.0516871296004741
"Tricarballylate Utilization",1204.89662939344,-6.86544531854294,0.653249747916568,-10.5096792466268,7.79582383909538e-26,1.97667444453507e-24
"Tricarboxylate transport system",2027.50886169508,-6.64414394963926,0.563724819592895,-11.7861476357161,4.60109861784223e-32,1.87494768677071e-30
"Tryptophan catabolism",8.7145963750111,0.707751052461176,0.571813647144166,1.23773025704428,0.215816096124294,0.329206103847352
"Tryptophan synthesis",14170.5437805864,-0.106068284190315,0.0571140916920419,-1.85712984393122,0.0632926831778577,0.116291387288141
"Twin-arginine translocation system",4478.6234430719,0.261445268277919,0.0388587432897026,6.72809376074705,1.71900147568167e-11,1.25729531009794e-10
"Two cell division clusters relating to chromosome partitioning",3725.98693172157,-2.08771499090782,0.521578962463072,-4.00268251052329,6.26283208974354e-05,0.000216542164072648
"Two partner secretion pathway (TPS)",10316.7320286628,1.82249741428429,0.210931215693612,8.64024515428552,5.60925274208823e-18,6.95669280295942e-17
"Two-component Response Regulator of Virulence ResDE",37.117733780108,-1.72648896697925,1.141214141959,-1.51285276224808,0.130317063099801,0.213637599133438
"Two-component regulatory systems in Campylobacter",7644.15197524271,0.910671972734213,0.259919558482136,3.50366851210546,0.000458896208781073,0.00135426024010955
"Type 1 pili (mannose-sensitive fimbriae)",8705.9991631098,-1.26310320311595,0.3351531125349,-3.76873481365751,0.000164077089769377,0.000521481781133312
"Type 4 conjugative transfer system, IncI1 type",2136.17512113826,-4.71665497165298,0.62275573621623,-7.57384428172538,3.62338704686468e-14,3.33410050038113e-13
"Type 4 secretion and conjugative transfer",15514.4910948603,-3.20123737326127,0.539730063857169,-5.93118224762892,3.00761148938102e-09,1.79669356512238e-08
"Type I Restriction-Modification",13407.9763843502,-1.4945714833542,0.525498483483325,-2.84410237199404,0.00445367359847537,0.0108350566649475
"Type III secretion system",13.3898042334781,-5.93932599022044,1.1878473048902,-5.0000753175674,5.73079233727618e-07,2.72451419034672e-06
"Type III secretion system orphans",4076.72980146383,0.433957260567423,0.115396082566921,3.76058918911534,0.000169513621284189,0.000537264005236831
"Type III secretion systems, extended",219.417021817886,-1.97440939247684,0.734003929633263,-2.68991665134999,0.00714698669908909,0.0167104750484849
"Type IV pilus",4035.21064213526,-3.90706943228596,0.476287098812902,-8.20318132072848,2.34107691727561e-16,2.61879290452105e-15
"Type VI secretion systems",33089.9582041125,-0.156070952275362,0.287607627825817,-0.542652340117636,0.587369194623578,0.719086106293457
"UDP-D-galacturonate biosynthesis in plants",0.457958341769318,-0.209693077183377,3.13670941114734,-0.0668512921337764,0.946700089486596,0.960164268537072
"UDP-N-acetylmuramate from Fructose-6-phosphate Biosynthesis",18246.2631314493,0.105156719279233,0.0524376011455835,2.00536860920247,0.0449236550017457,0.0861477148857006
"Ubiquinone Biosynthesis",22355.3881251383,0.17254412030281,0.0626154103916224,2.75561749453766,0.00585814601436196,0.0139253012549729
"Ubiquinone Menaquinone-cytochrome c reductase complexes",822.333519409654,-5.80952258207239,0.559735395267433,-10.3790516576081,3.08827614854077e-25,7.66026757714133e-24
"Ubiquinone biosynthesis -- gjo",15539.5022925283,0.263820375580593,0.112487283526882,2.34533511085763,0.0190099849647659,0.0402419162241148
"Universal GTPases",41414.0043857518,0.0806439370425242,0.0298885021913659,2.6981591960075,0.00697240888159037,0.0163693796993716
"Universal stress protein family",4938.16030370698,0.0160095268751471,0.0753938005407555,0.212345401880793,0.831837577375479,0.890362735258369
"Unknown carbohydrate utilization ( cluster Ydj )",11867.4072266571,-0.0714175591548459,0.143019687081398,-0.499354743478075,0.617529495617049,0.74246696996739
"Unknown carbohydrate utilization ( cluster Yeg )",6701.72044945825,-1.53850552963041,0.250230010924238,-6.14836535373137,7.82855428769884e-10,4.93501681893059e-09
"Unknown carbohydrate utilization containing Fructose-bisphosphate aldolase",122.697521917752,-6.67542061497382,0.535782103403563,-12.4592078991966,1.24602046173122e-35,6.18134498624051e-34
"Unknown sugar utilization (cluster yphABCDEFG)",2380.67276074759,-2.4593053932648,0.475492347788331,-5.17212401987925,2.31447877563237e-07,1.19494130452332e-06
"Unsaturated Fatty Acid Metabolism",4641.68846190679,-0.0752577388968968,0.14757826325023,-0.509951379284708,0.610085525100746,0.736496392268028
"Unspecified monosaccharide transport cluster",4999.54079037729,-0.216447449589171,0.174714218001379,-1.23886568629156,0.215395243044972,0.329003979001758
"Uptake of selenate and selenite",7005.49125606364,0.204427460931145,0.0927729352343378,2.20352477168881,0.0275577829804539,0.0557507630863439
"Uracil-DNA glycosylase",1961.38742563142,0.0942958869593302,0.0858951019662675,1.09780284091591,0.272290590684644,0.390796935812803
"Urea decomposition",19644.2114412513,0.631680744506737,0.144902918996556,4.35933760949116,1.3045671899783e-05,5.18371454564365e-05
"Urease subunits",6854.83386559968,0.583522301950301,0.484482456665414,1.20442400735531,0.228425737589052,0.343390996823595
"Utilization of glutathione as a sulphur source",7027.46392010346,0.862878554618666,0.269983045499337,3.19604719260338,0.00139324321544127,0.00374927006796814
"V-Type ATP synthase",12.1345731510766,-0.59506265786045,0.524580621791434,-1.13435882520464,0.256644063136704,0.374943503250933
"VC0266",150.232578097034,-6.2233017254629,0.449539028050913,-13.8437406701828,1.38791842512623e-43,8.79786068371681e-42
"Valine degradation",6642.63337356278,-0.27069434228343,0.250855792500923,-1.07908348292349,0.280550513646627,0.399635625556557
"Vanillate and syringate utilization",6.57581350405562,-3.65941278381983,0.879480511458803,-4.16087990142036,3.17023778372304e-05,0.000115566815055207
"Vibrio Core Oligosaccharide Biosynthesis",1338.41764989055,-6.94493513929893,0.41880645346714,-16.582684153514,9.29814059710199e-62,8.16090647791798e-60
"Vibrio Polysaccharide (VPS) Biosynthesis",79.1648132218174,-2.23961465879541,0.653948199669188,-3.42475850522773,0.000615346127511832,0.00177300487750252
"Vibrio pathogenicity island",248.190151965459,-5.81818590815768,0.831948582452815,-6.993444103245,2.68218755269723e-12,2.09614794358051e-11
"Vibrioferrin synthesis",5.96895245012443,-2.97384823239866,0.892491959501248,-3.33207285593983,0.000862016860357268,0.00242854626584603
"VieSAB signal transduction system of Vibrio",22.4055535970174,-3.62522975021542,0.905368182237058,-4.00414971648098,6.2240939338628e-05,0.000215856874727582
"WhiB and WhiB-type regulatory proteins_",10485.2138810646,0.00553860620330439,0.0914432023027529,0.0605688128130838,0.951702611675012,0.963525004366627
"Widespread colonization island",175.285841692878,-4.15732077270661,0.423756560180854,-9.81063460334943,1.0132928555408e-22,1.77871868949547e-21
"Xanthine Metabolism in Bacteria",7231.14528862987,-0.112731867823593,0.0777894125710317,-1.44919294409961,0.14728370745298,0.237566523315843
"Xanthosine utilization (xap region)",2836.17657696883,-0.653365527627377,0.503094040579331,-1.29869462749947,0.194048748568969,0.299607066464402
"Xylose utilization",33821.5215349841,0.549815167729093,0.0721467968999191,7.62078416997206,2.52139229262227e-14,2.3776104180843e-13
"YcfH",4422.3107382419,0.199488145509843,0.0422135856789446,4.72568587343066,2.29339944152183e-06,1.02618382853977e-05
"YebC",9789.97338872984,-0.236592968396916,0.103906454898189,-2.27698046891058,0.0227873919636017,0.0471021996928797
"YgfZ",51791.4354690265,-0.116767877810458,0.0863372672487987,-1.35246205412047,0.176227549820258,0.275446074445088
"YgfZ-Fe-S",23826.7324735149,-0.0274298294846553,0.100118719239354,-0.273973036142011,0.784105343155749,0.85206113956258
"YgjD and YeaZ",1368.23477557033,-0.227404066034351,0.173194154773622,-1.31300081305622,0.189182674201886,0.293143205386841
"YjbEFGH Locus Involved in Exopolysaccharide Production",3656.25124859429,-3.12838226249674,0.858693620221577,-3.64318796463107,0.000269282045488148,0.000823728723597794
"YjeE",3330.71845374567,0.087622212229964,0.0800380098496252,1.09475750827123,0.273622886662262,0.391723605623138
"YrdC-YciO",5229.15966316575,-0.102357845622052,0.0939330279892577,-1.08968962050023,0.275849889837628,0.393923309517814
"YrdC-YciO-Sua5 and associated protein families",12267.6861892655,-0.0217598581571629,0.0359469882974894,-0.605331884192441,0.544958500197854,0.683294119478848
"Zinc regulated enzymes",22266.4342536413,0.240368438120505,0.0354855781469963,6.77369372776731,1.25535282749011e-11,9.30102322185854e-11
"Zinc resistance",1411.7633905459,-5.49838396170737,0.424650672666188,-12.9480166066511,2.41103039727398e-38,1.30999318251886e-36
"acinetobacter siderophore assembly",221.354877394302,-7.39779817518228,0.87327497804925,-8.47132731514617,2.42612449047587e-17,2.85382272539481e-16
"acinetobacter tca",28530.929063481,-0.07671612064924,0.0891247291099228,-0.86077255342478,0.389363324342801,0.528256305677926
"alpha carboxysome",6.75697429631563,-4.46348964649768,1.01393098226242,-4.40216318919276,1.07176892529916e-05,4.32116022532274e-05
"archaeal lipids bobik",1.43520900706265,1.24118301281311,2.10305666905646,0.590180488750201,0.555069651527287,0.692168822287032
"beta carboxysome",10.004482034952,0.875800127594723,0.465553621498234,1.88120140656675,0.059944526477977,0.111033611544435
"beta-glucuronide utilization",318.240597512478,-7.04344962666867,0.5902564440958,-11.9328635834859,7.97809969346329e-33,3.50115836547754e-31
"cAMP signaling in bacteria",25727.5941697292,-0.0888786676839367,0.0640603141021079,-1.38742166549902,0.165313222330773,0.262705273926758
"carbazol degradation cluster",1262.50927634838,0.591694740826308,0.15178753032076,3.89817753524238,9.69193521891982e-05,0.000327117812853019
"cell division cluster containing FtsQ",12949.3809456199,0.146012363568444,0.0627706721821323,2.32612394439208,0.0200119395191911,0.0417433692712926
"coA-FolK",15700.3336003435,0.143809561453718,0.0919108425724035,1.56466372659386,0.117661777960271,0.196274983410335
"ct6A",3310.27000134997,0.547211073858629,0.0676657048222739,8.08697811241154,6.11632527412163e-16,6.52217489511474e-15
"dTDP-rhamnose synthesis",9951.71154041037,0.0372337886512815,0.202317159976953,0.184036730525097,0.8539846402293,0.902218957871881
"dcernst CoA Salvage",15049.7116460717,0.227355383677249,0.0956972175016884,2.37577841459432,0.0175119755947712,0.0376542539889972
