name	FAME000001	FAME000002	FAME000003	FAME000004	FAME000005	FAME000006	FAME000007	FAME000008	FAME000009	FAME000010	FAME000011	FAME000012	FAME000013	FAME000014	FAME000015	FAME000016	FAME000017	FAME000018	FAME000019	FAME000020	FAME000022	FAME000023
Enterobacter sp. BWH 37	281.0				284.0			652.0		938.0			1017.0	690.0		1013.0				700.0	3358.0	132.0
Enterobacter cancerogenus	812.0	669.0	1672.0	36.0	1112.0	16135.0	322.0	675.0	1116.0	759.0	64.0	12.0	2427.0	1119.0	72.0	766.0	3264.0	755.0	524.0	653.0	393.0	90.0
Enterobacter chuandaensis	141.0	1.0	318.0	5.0	584.0	202.0	199.0	278.0	1.0	415.0	154.0		407.0	798.0	74.0	412.0	5.0	1230.0	105.0	382.0	212.0	1.0
Enterobacter pasteurii	38.0	1.0	107.0	1.0	96.0	12.0	13.0	83.0		61.0	34.0		103.0	75.0		79.0	1.0	42.0		56.0	75.0	
Enterobacter mori	82058.0	739.0	34930.0	184.0	146645.0	392.0	17879.0	48560.0	139.0	77756.0	326.0	97.0	54114.0	58421.0	1123.0	89919.0	505.0	92036.0	1048.0	69088.0	43544.0	110.0
Enterobacter sp. RHBSTW-00994	6554.0	3830166.0	39947.0	2953.0	4522.0	3232.0	7656.0	13325.0	1694.0	7546.0	2374.0	2014.0	18210.0	104787.0	144.0	7194.0	93.0	98263.0	118.0	44251.0	6271.0	56.0
Enterobacter sp. JUb54	1529.0	11.0	401.0	14.0	20066.0	18.0	335.0	1420.0	9.0	1368.0	15.0	6.0	768.0	812.0	3.0	390.0	16.0	1832.0	3.0	1605.0	993.0	1.0
Enterobacter sp. CP102	1697.0	757.0	25086.0	46.0	48624.0	57.0	3693.0	12955.0	88.0	13760.0	43.0	29.0	19071.0	42337.0	41.0	19877.0	59.0	21640.0	395.0	9132.0	5070.0	36.0
Enterobacter sp. JBIWA005	2593.0	3.0	132.0	1.0	2064.0	494.0	201.0	1163.0	124.0	1019.0	196.0		936.0	2449.0	5.0	2531.0		1382.0	12.0	434.0	2266.0	7.0
Enterobacter sp. RHBSTW-00175	1461.0	22.0	5166.0	7.0	11170.0	2423.0	3615.0	11714.0	17.0	13790.0	8.0	76.0	14751.0	20437.0	43.0	20298.0	9.0	25699.0	7.0	5498.0	3478.0	5.0
Enterobacter sp. DSM 30060	23755.0		2642.0		9705.0		3005.0	14761.0		24187.0	119.0		9432.0	35946.0	66.0	17869.0		7121.0		7128.0	5553.0	
Enterobacter sp. C2	260.0	2.0	127.0	1.0	272.0	1.0	157.0	536.0		469.0	5.0		931.0	472.0	10.0	717.0	6.0	1964.0	6.0	12987.0	200.0	7.0
Enterobacter sp. SGAir0187	357.0	3.0	230.0	1.0	1178.0	25.0	80.0	352.0		350.0	249.0		503.0	527.0		391.0	2.0	375.0		304.0	178.0	
Enterobacter sp. R4-368	309.0		19.0		405.0	5.0	20.0	151.0		111.0			140.0	184.0	4.0	581.0		122.0	1.0	860.0	94.0	
Enterobacter sp. JBIWA003	451.0	72.0	838.0	5.0	1268.0	316.0	235.0	1150.0	4.0	1247.0	2028.0		2181.0	1231.0		865.0	1.0	1055.0	2.0	988.0	524.0	
Enterobacter sp. T2	1944.0	156.0	7556.0	33.0	2779.0	344828.0	1255.0	6002.0	205.0	6101.0	266.0	36.0	6957.0	7066.0	18.0	3522.0	2.0	3784.0	512.0	6301.0	1841.0	2.0
Enterobacter sp. 18A13	437.0		355.0	1.0	574.0	30.0	74.0	375.0	3.0	496.0	304.0		518.0	826.0		716.0	7.0	385.0	18.0	385.0	525.0	5.0
Enterobacter sp. DNB-S2	964.0	7.0	1184.0		2962.0	2193.0	583.0	2059.0		2598.0	435.0		2317.0	2379.0	4.0	2712.0	2.0	3311.0	640.0	3210.0	1859.0	2.0
Enterobacter sp. HK169	987.0	7.0	1543.0	3.0	3147.0	13.0	431.0	2873.0	13.0	3220.0	137.0	3.0	2477.0	3691.0	1274.0	2905.0	2.0	3818.0		4023.0	2424.0	
Enterobacter sp. 638	166.0	263.0	89.0	108.0	164.0	9.0	161.0	614.0	3.0	141.0			411.0	3103.0	134.0	1820.0	150.0	4236.0	86789.0	2059.0	2134.0	80.0
Enterobacter sp. S-33	393.0	9.0	571.0	2203.0	377.0	19.0	95.0	361.0	3.0	427.0	200.0	4.0	517.0	578.0	4.0	490.0	20.0	285.0		251.0	299.0	
Enterobacter sp. N18-03635	360.0		794.0	1.0	487.0	16.0	121.0	308.0		344.0	84.0		439.0	1095.0	4.0	441.0	3.0	630.0		242.0	492.0	
Enterobacter sp. E20	797.0		1914.0		2468.0	15.0	1202.0	4899.0	15.0	3602.0	323.0		4872.0	7586.0	5.0	3036.0		4616.0	11.0	4527.0	4145.0	
Enterobacter sp. JJBC	688.0	10.0	3557.0		832.0	142.0	92.0	1327.0	35.0	1087.0	66.0		1471.0	1672.0	155.0	1035.0		1601.0	2.0	1122.0	863.0	2.0
Enterobacter sp. Colony194	86.0	25.0	615.0	1.0	128.0	1.0	51.0	93.0	1.0	144.0	1.0		218.0	361.0	1.0	266.0		279.0	92.0	249.0	106.0	9.0
Enterobacter sp. SES19	206.0		132.0		504.0	897.0	34.0	281.0		347.0	159.0		304.0	428.0	19.0	556.0	1.0	219.0		180.0	240.0	
Enterobacter sp. ODB01	1444.0	51.0	20371.0		2445.0	29353.0	988.0	9305.0	46.0	8194.0		11.0	6523.0	4845.0	12.0	3170.0		3511.0	4.0	1101.0	1470.0	4.0
Enterobacter sp. RHBSTW-00975	1116.0		1657.0	4.0	2001.0	36.0	732.0	2795.0	36.0	4150.0	67.0		3751.0	4154.0		2140.0		4466.0		2568.0	4491.0	5.0
Enterobacter sp. JBIWA008	692.0	67.0	1651.0		1200.0	90.0	318.0	1403.0		1523.0	40.0		1536.0	2358.0	19.0	2022.0		1295.0		780.0	912.0	
Enterobacter sp. 155105	1757.0	297.0	1087.0		7458.0		730.0	2063.0	23.0	2845.0			2549.0	3399.0		2151.0		2296.0		1771.0	1280.0	
Enterobacter sp. RHBSTW-00422	1556.0	56.0	2032.0	11.0	2098.0	12585.0	487.0	3080.0		3477.0			3838.0	3151.0		2601.0	14.0	3486.0	20.0	2640.0	2027.0	
Enterobacter sp. DTU_2021_1002640_1_SI_PRY_ASU_LCPMC_013	109.0		59.0		317.0	15.0	46.0	325.0		270.0	14.0		228.0	207.0		277.0		591.0	1.0	340.0	162.0	
Enterobacter sp. RHBSTW-00593	549.0		2392.0		2050.0	2820.0	605.0	2887.0		3750.0			3217.0	3498.0		3027.0	4.0	1792.0		3257.0	1649.0	
Enterobacter sp. SA187	31.0		8.0		111.0		5.0	26.0		279.0			170.0	46.0	1.0	48.0		67.0	12.0	53.0	56.0	
Enterobacter sp. AN-K1	233.0		840.0		375.0		22.0	385.0		455.0	74.0		695.0	467.0		767.0		743.0		425.0	380.0	
Enterobacter sp. PGRG2	19.0				124.0		1.0	20.0	2.0	242.0			123.0	33.0	69.0	33.0		48.0		31.0	34.0	
Enterobacter sp. YSU	1140.0		1777.0		2313.0		448.0	2684.0		3567.0			2594.0	2553.0		2111.0		4870.0		524.0	2340.0	
Enterobacter sp. RHBSTW-00901	445.0		873.0		462.0		55.0	840.0		464.0			1684.0	862.0		1221.0		714.0		390.0	234.0	
Enterobacter sp. D2	9.0		8.0		8.0		1.0	9.0		16.0	3.0		40.0	4.0		5.0		13.0	1.0	12.0	4.0	
Enterobacter sp. LU1	239.0		692.0		698.0		81.0	340.0		401.0	43.0		745.0	551.0		612.0		1226.0		517.0	157.0	
Enterobacter sp. Crenshaw	498.0		312.0		1608.0	8073.0	709.0	995.0		2228.0	127.0	30.0	1670.0	4308.0		1664.0		2948.0		1102.0	1154.0	
Enterobacter sp. RHBSTW-00318	114.0						37.0	185.0		142.0			80.0	75.0		351.0		40.0		117.0	80.0	
Enterobacter sp. RFL1396	2.0						1.0	5.0		1.0			2.0	2.0		4.0				4.0		3.0
Enterobacter sp. A103	1.0		65.0		10.0	6.0	7.0	29.0		25.0	4.0		39.0	103.0	1.0	14.0		18.0		1.0	12.0	3.0
Enterobacter sp. CRENT-193	423.0				2717.0	571.0				489.0			2156.0					1596.0		1715.0	1947.0	
Enterobacter sp. JH25	282.0	243.0			602.0	8023.0	333.0	341.0			145901.0		713.0	365.0	143.0	717.0		351.0			1615.0	
Enterobacter soli	10852.0	474.0	213033.0	324.0	351380.0	427.0	24800.0	86292.0	260.0	90909.0	283.0	154.0	80430.0	286086.0	1849.0	123179.0	380.0	121881.0	207.0	53635.0	33499.0	161.0
Enterobacter bugandensis	996.0	378.0	1698.0	20.0	2041.0	1490.0	1741.0	6557.0	304.0	21438.0	549.0	5376.0	7777.0	7977.0	312.0	3699.0	14.0	4110.0	418.0	1446.0	1157.0	65.0
Enterobacter huaxiensis	221.0	5.0	168.0	24.0	327.0	816.0	411.0	1086.0	20.0	720.0	47.0	1.0	456.0	837.0	1.0	210.0	2.0	745.0	1.0	198.0	507.0	
Enterobacter oligotrophicus	150.0	15.0	68.0	1.0	282.0	24.0	23.0	85.0	6.0	114.0	16.0		109.0	146.0	14.0	138.0	2.0	164.0	4.0	133.0	90.0	6.0
Enterobacter quasiroggenkampii	312.0	2.0	163.0		819.0	43.0	131.0	554.0		719.0	237.0		1716.0	738.0		329.0		671.0	3.0	878.0	301.0	1.0
Enterobacter pseudoroggenkampii	257.0	256.0	333.0		737.0	114.0	109.0	631.0	3.0	539.0	274.0		578.0	662.0	1.0	1026.0	2.0	516.0	143.0	661.0	403.0	
Enterobacter wuhouensis	95.0	40.0	185.0	56.0	326.0	45.0	5508.0	26679.0	11.0	12242.0	52.0	7.0	7518.0	45119.0	71.0	219.0	22.0	914.0	23.0	248.0	421.0	26.0
Leclercia adecarboxylata	327614.0	16801.0	791891.0	6226933.0	334761.0	10435.0	4450435.0	281581.0	6307737.0	403483.0	11460.0	7532.0	455775.0	1039025.0	3153734.0	921102.0	6917327.0	652978.0	18848.0	477113.0	420512.0	4583516.0
Leclercia pneumoniae	16605.0	94.0	200522.0	262.0	2759.0	114.0	1638.0	1934.0	118.0	13174.0	90.0	53.0	15010.0	2867.0	1054.0	412.0	458.0	12911.0	20.0	18299.0	726.0	87.0
Leclercia sp. 29361	1174.0	45.0	1036.0	5514.0	1102.0	27.0	7495.0	12043.0	1195.0	13514.0	23.0	14.0	18163.0	8828.0	52407.0	18748.0	2822.0	20465.0	70.0	25498.0	2894.0	6831.0
Leclercia sp. 119287	2376.0	47.0	4470.0	1667.0	4714.0	65.0	2226.0	5391.0	677.0	6100.0	23.0		6610.0	66316.0	2136710.0	12568.0	14985.0	15960.0	688.0	22855.0	11715.0	5021.0
Leclercia sp. G3L	2300.0	39.0	4466.0	475.0	4623.0	17.0	6394.0	5483.0	208.0	7699.0	16.0		7012.0	68492.0	2116546.0	12154.0	1395.0	15016.0	545.0	20954.0	13896.0	4604.0
Leclercia sp. W17	1238.0	96.0	2027.0	2306.0	541.0	36.0	55958.0	692.0	20148.0	853.0	31.0	56.0	946.0	1803.0	90569.0	1871.0	20084.0	2548.0	93.0	1290.0	1161.0	1473.0
Leclercia sp. W6	595.0	2.0	1312.0	826.0	650.0	5.0	2318.0	659.0	132.0	689.0	13.0	8.0	875.0	1806.0	12794.0	1147.0	1058.0	776.0	6.0	1572.0	1101.0	1912.0
Leclercia sp. LSNIH3	6791.0	98.0	42430.0	99264.0	15022.0	55.0	20936.0	6578.0	49792.0	8823.0	160.0	65.0	14093.0	16937.0	1716.0	25554.0	48910.0	7880.0	91.0	4282.0	13005.0	50885.0
Leclercia sp. LSNIH1	1345.0	89.0	5104.0	1160.0	2173.0	11.0	6111.0	1802.0	58.0	2429.0	10.0	13.0	3884.0	6011.0	29876.0	4774.0	1125.0	3572.0	19.0	3106.0	2481.0	11914.0
Leclercia sp. J807	239.0	5.0	1260.0	2052.0	160.0	10.0	240.0	377.0	54.0	336.0	6.0		488.0	1443.0	20940.0	689.0	5134.0	644.0	16.0	905.0	384.0	144.0
Leclercia sp. Colony189	602.0		1611.0	1094.0	647.0	1080.0	5126.0	634.0	1851.0	1110.0	439.0		736.0	1055.0	12455.0	2121.0	1108.0	2113.0		1032.0	678.0	9426.0
Kluyvera ascorbata	212710.0	1113.0	1020759.0	1123.0	141590.0	1145.0	78927.0	304775.0	633.0	254899.0	736.0	494.0	262946.0	779166.0	2201.0	826461.0	1675.0	620443.0	1156.0	552658.0	679462.0	1138.0
Kluyvera cryocrescens	141834.0	659.0	134074.0	477.0	175149.0	548.0	29520.0	204597.0	239.0	166157.0	278.0	241.0	137540.0	411098.0	1068.0	427353.0	960.0	497234.0	651.0	538047.0	192068.0	581.0
Kluyvera intermedia	3654.0	1437.0	9224.0	57.0	5416.0	25.0	760.0	11721.0	10.0	6185.0	19.0	50.0	15790.0	8104.0	1095.0	66371.0	93.0	28669.0	369.0	73251.0	25705.0	55.0
Kluyvera sp. CRP	5212.0	71.0	3123.0		9054.0	6.0	441.0	1945.0	2.0	2004.0	12.0		1617.0	3190.0	6.0	4837.0	12.0	4108.0	6.0	2056.0	1222.0	4.0
Kluyvera genomosp. 3	3590.0	12.0	1186.0		6334.0	2.0	258.0	1132.0	2.0	1145.0	2.0		1211.0	2308.0	4.0	2650.0	4.0	2331.0	6.0	886.0	703.0	2.0
Escherichia coli	630739.0	117494.0	1815325.0	31003.0	2295834.0	101260.0	166679.0	1175209.0	38722.0	1088642.0	61445.0	20177.0	878781.0	1412651.0	170318.0	1402024.0	57308.0	1211768.0	66142.0	1685190.0	883311.0	42392.0
Escherichia fergusonii	739.0	9.0	16006.0	68.0	933.0	9.0	121.0	600.0	174.0	544.0	11.0	9.0	661.0	1001.0	3184.0	923.0	31.0	929.0	401.0	955.0	541.0	436.0
Escherichia marmotae	472.0	3.0	467.0	1.0	997.0	4.0	303.0	1659.0		1641.0	4.0		2847.0	2333.0	5.0	2625.0	3.0	576.0	2.0	1410.0	676.0	7.0
Escherichia albertii	337.0	508.0	763.0	11.0	791.0	11.0	332.0	429.0	42.0	494.0	10.0	2.0	381.0	537.0	435.0	629.0	14.0	613.0	11.0	885.0	392.0	8.0
Escherichia sp. E4742	71.0		156.0		124.0	2.0	20.0	144.0		100.0	3.0		217.0	136.0	1.0	82.0	1.0	75.0	393.0	183.0	78.0	
Escherichia sp. KS167_9B	292.0		154.0		189.0			152.0		61.0			236.0	335.0		240.0		779.0		335.0	159.0	
Escherichia sp. HH091_1A	103.0		334.0		177.0		19.0	175.0		111.0	4.0		73.0	90.0		174.0		409.0		304.0	46.0	
Escherichia sp. SCLE84	411.0		2062.0		449.0		144.0	195.0		315.0	50.0		291.0	133.0		400.0		444.0		484.0	360.0	
Phytobacter ursingii	29125.0	141.0	5363.0	111.0	82130.0	95.0	15124.0	56391.0	68.0	34986.0	64.0	79.0	50346.0	50085.0	193.0	53807.0	245.0	59622.0	108.0	71682.0	23554.0	92.0
Phytobacter diazotrophicus	27545.0	2817.0	28703.0	13796.0	112857.0	170.0	23033.0	93627.0	115.0	71597.0	252.0	2708.0	81524.0	79807.0	279.0	71229.0	189.0	67015.0	988.0	79323.0	27670.0	140.0
Phytobacter sp. SCO41	3667.0	54.0	3055.0	8.0	12071.0	17.0	2429.0	9773.0	6.0	8807.0	6.0	3.0	9666.0	9332.0	25.0	7337.0	18.0	7493.0	8.0	9224.0	3052.0	7.0
Phytobacter sp. MRY16-398	11744.0	60.0	8737.0	29.0	29947.0	3904.0	4557.0	17626.0	24.0	17104.0	21.0	16.0	20277.0	17541.0	36.0	14694.0	83.0	17042.0	28.0	31058.0	8176.0	55.0
Kosakonia cowanii	2455.0	208.0	14100.0	15.0	997.0	5.0	288.0	1370.0	21.0	1412.0	13.0	17.0	978.0	1275.0	783.0	1275.0	13.0	462.0	27.0	718.0	3297.0	15.0
Kosakonia radicincitans	2505.0	10.0	371.0	11.0	1782.0	4.0	677.0	2662.0	4.0	3225.0	13.0	309.0	2756.0	3554.0	10.0	1974.0	6.0	1645.0	24.0	1869.0	927.0	11.0
Kosakonia oryzae	1186.0	47.0	439.0	15.0	1551.0	15.0	1732.0	5578.0	8.0	10492.0	6.0	1921.0	7366.0	8119.0	5.0	992.0	9.0	1042.0	53.0	2590.0	124.0	2.0
Kosakonia oryzendophytica	318.0		23.0		118.0	67.0	25.0	98.0		98.0			85.0	121.0	1.0	143.0		143.0		87.0	36.0	15.0
Kosakonia sacchari	346.0	2.0	74.0	58.0	651.0	1.0	74.0	425.0	1.0	743.0	1.0	13.0	1123.0	451.0	2.0	1170.0	4.0	1106.0	9.0	1112.0	189.0	
Kosakonia sp. ML.JS2a	93.0	28.0	36.0		96.0	1.0	92.0	342.0		42.0		1.0	102.0	176.0	1.0	803.0	2.0	1267.0	1.0	116.0	108.0	2.0
Kosakonia sp. MUSA4	105.0	102.0	35.0		139.0		167.0	596.0		683.0		89.0	1329.0	669.0	1.0	176.0		241.0		148.0	69.0	
Kosakonia sp. CCTCC M2018092	37.0	4.0	169.0		18.0		111.0	406.0		212.0			780.0	740.0		36.0	1.0	48.0	7.0	57.0	126.0	
Kosakonia sp. SMBL-WEM22	14.0		92.0		35.0	1.0	18.0	47.0		45.0	1.0		80.0	111.0		36.0	1.0	38.0		61.0	13.0	1.0
Kosakonia arachidis	71.0	1.0	26.0	1.0	130.0	2.0	44.0	133.0		145.0			141.0	203.0		95.0		73.0	7.0	161.0	43.0	1.0
Kosakonia pseudosacchari	39.0	2.0	126.0		185.0		15.0	66.0	2.0	80.0		1.0	88.0	124.0	1.0	104.0	1.0	227.0		131.0	26.0	1.0
Cronobacter sakazakii	6443.0	93.0	3013.0	17.0	10152.0	31.0	514.0	3911.0	9.0	2624.0	27.0	8.0	2702.0	3568.0	45.0	4091.0	266.0	4673.0	89.0	10780.0	4803.0	886.0
Cronobacter sp. JZ38	196.0		105.0	1.0	255.0		20.0	295.0		176.0			97.0	198.0		974.0	1.0	592.0		894.0	345.0	
Cronobacter dublinensis	72.0	2.0	51.0	1.0	117.0	1.0	21.0	84.0		100.0	1.0		127.0	222.0	173.0	176.0	6.0	121.0	26.0	175.0	86.0	
Cronobacter malonaticus	199.0	5.0	141.0		319.0	1.0	76.0	127.0		116.0	8.0		476.0	308.0	44.0	300.0	29.0	728.0		237.0	113.0	
Cronobacter condimenti	6.0		14.0		18.0	1.0		11.0	1.0	13.0			20.0	35.0		26.0	1.0	21.0		26.0	11.0	8.0
Cronobacter universalis	6.0				12.0		2.0	2.0		10.0			3.0	3.0		5.0		4.0	6.0	2.0	33.0	
Cronobacter muytjensii	2.0	1.0	5.0		49.0		3.0	19.0	41.0	11.0			11.0	11.0		20.0		95.0		41.0	11.0	
Pseudescherichia vulneris	7253.0	112.0	3612.0	65.0	11704.0	24.0	3866.0	15140.0	40.0	11671.0	18.0	17.0	19288.0	16134.0	199.0	29709.0	137.0	24701.0	65.0	71470.0	9619.0	50.0
Salmonella enterica	42280.0	10758.0	39345.0	4847.0	68756.0	7169.0	16155.0	42918.0	131212.0	46370.0	3288.0	5403.0	54364.0	45222.0	10228.0	65817.0	5935.0	54510.0	7038.0	72079.0	45033.0	3567.0
Salmonella bongori	124.0	3.0	390.0	489.0	726.0	561.0	368.0	121.0	386.0	133.0	81.0		805.0	795.0	768.0	680.0	226.0	486.0	4.0	1183.0	226.0	351.0
Salmonella sp. SSDFZ54	631.0		75.0		1049.0			256.0		238.0		101.0	262.0	273.0		40.0		34.0		361.0	69.0	
Salmonella sp. SA15303	303.0		129.0		510.0		149.0	316.0		425.0			210.0			438.0		191.0		135.0	65.0	
Salmonella sp. A7	20.0		4.0		8.0	419.0	17.0	12.0		53.0			4.0	45.0		19.0		34.0		30.0	8.0	
Atlantibacter hermannii	4162.0	47.0	5614.0	167.0	1563.0	25.0	1347.0	21071.0	9.0	13371.0	20.0	8.0	13956.0	7283.0	39.0	10904.0	47.0	15446.0	106.0	25805.0	5843.0	45.0
Atlantibacter subterranea	137.0	3.0	2162.0	2.0	47.0	2.0	31.0	103.0	2.0	86.0	1.0		88.0	218.0	5.0	102.0	50.0	280.0	2.0	597.0	71.0	2.0
Lelliottia amnigena	4592.0	2451.0	2949.0	289.0	4934.0	92.0	11545.0	16903.0	2470.0	7337.0	33.0	300.0	22898.0	31221.0	7022.0	57188.0	10862.0	118194.0	9284157.0	61584.0	31858.0	5316.0
Lelliottia sp. JS-SCA-14	102.0	5.0	58.0	1.0	182.0		195.0	232.0	1.0	244.0	2.0		587.0	406.0	83.0	1026.0	3.0	654.0	81.0	3872.0	171.0	3.0
Lelliottia sp. AC1	123.0		49.0	3.0	1497.0		492.0	639.0	3.0	2126.0	2.0		588.0	592.0	11.0	2831.0	33.0	2338.0	130.0	2875.0	1112.0	5.0
Lelliottia sp. WB101	56.0		55.0	4.0	627.0		137.0	329.0	5.0	742.0			326.0	327.0	32.0	936.0	4.0	895.0	155.0	1594.0	891.0	
Cedecea neteri	1088.0	285.0	1456.0	6.0	711.0	3.0	58.0	405.0	4.0	297.0	1.0	138.0	428.0	718.0	338.0	3141.0	4.0	1160.0	5.0	719.0	704.0	4.0
Cedecea lapagei	33.0		24.0		55.0		7.0	51.0		34.0			51.0	54.0	57.0	77.0	1.0	62.0		45.0	53.0	
Cedecea sp. FDAARGOS_727	21.0		81.0	1.0	142.0	1.0	15.0	54.0		60.0			79.0	235.0	2.0	56.0	50.0	148.0	393.0	71.0	503.0	
Shigella flexneri	14519.0	1380.0	22493.0	3400.0	14597.0	3028.0	4522.0	15479.0	1654.0	12812.0	1372.0	396.0	8471.0	15669.0	1294.0	16638.0	1848.0	13112.0	610.0	13353.0	16647.0	675.0
Shigella dysenteriae	1997.0	84.0	3602.0	137.0	2064.0	511.0	1309.0	1528.0	42.0	1722.0	61.0	16.0	1421.0	1915.0	43.0	2686.0	76.0	2038.0	62.0	2307.0	1769.0	440.0
Shigella boydii	1544.0	889.0	5500.0	635.0	2005.0		779.0	2118.0		1979.0	14.0		1837.0	2250.0	114.0	2693.0	529.0	2698.0	27.0	2277.0	2189.0	65.0
Shigella sonnei	524.0	22.0	2921.0	15.0	1117.0	222.0	393.0	1554.0	21.0	586.0	118.0		1415.0	1017.0	17.0	1385.0	30.0	2114.0		2063.0	1221.0	65.0
Shigella sp. FC130	4.0		4.0					14.0		36.0			5.0	9.0				14.0		4.0	10.0	
Shimwellia blattae	399.0	141.0	28.0	1.0	39.0	4.0	121.0	215.0	1.0	456.0	2.0	1.0	225.0	50.0	1.0	817.0	6.0	956.0		936.0	87.0	1.0
Pluralibacter gergoviae	180.0	2.0	67.0	1.0	266.0	2.0	102.0	544.0	2.0	169.0	4.0		317.0	283.0	8.0	156.0	2.0	327.0	1.0	107.0	73.0	42.0
[Enterobacter] lignolyticus	77.0	18.0	184.0	6.0	191.0	6.0	40.0	167.0	2.0	178.0	108.0	1843.0	226.0	233.0	38.0	228.0	3.0	243.0	4.0	237.0	150.0	1.0
Pseudocitrobacter corydidari	229.0	8.0	251.0	1.0	568.0	2.0	73.0	941.0	5.0	593.0	4.0		516.0	477.0	4.0	2787.0		1238.0	2.0	574.0	431.0	3.0
Buttiauxella agrestis	70.0	1.0	16.0		35.0	2.0	75.0	111.0		85.0			85.0	79.0	5.0	189.0	4.0	1425.0	4.0	7983.0	651.0	8.0
Buttiauxella sp. R73	28.0		17.0		56.0	1.0	5.0	34.0		46.0		41.0	41.0	40.0	7.0	106.0		206.0		95.0	151.0	
Buttiauxella sp. 3AFRM03	39.0		20.0		19.0		48.0	81.0		44.0		14.0	30.0	41.0		105.0	8.0	1058.0		251.0	520.0	
Buttiauxella sp. WJP83	4.0		6.0		21.0		7.0	6.0		17.0		66.0	15.0	17.0	1.0	30.0		145.0	50.0	46.0	43.0	
Buttiauxella ferragutiae	54.0	1.0	39.0		90.0		53.0	76.0		97.0		1.0	143.0	90.0		157.0		849.0		144.0	420.0	
Superficieibacter sp. HKU1	157.0	7.0	77.0	3.0	110.0		40.0	278.0	7.0	173.0	2.0		480.0	223.0	6.0	170.0	4.0	401.0	4.0	298.0	180.0	12.0
Symbiopectobacterium purcellii	105.0	6.0	24.0		473.0		32.0	83.0		91.0	1.0		68.0	84.0	2.0	123.0		48.0	1.0	240.0	61.0	
Candidatus Hamiltonella defensa	14.0		2.0		22.0		3.0	15.0		7.0			12.0	12.0		15.0				24.0	12.0	
secondary endosymbiont of Ctenarytaina eucalypti	5.0	2.0	1.0	21.0	3.0	1.0		1.0	15.0	2.0			1.0	2.0	19.0				1.0	2.0	4.0	14.0
Candidatus Hoaglandella endobia	2.0	1.0		4.0			11.0		6.0		1.0	1.0	3.0	4.0		4.0		4.0	1.0	5.0		10.0
Yokenella regensburgei	126.0	6.0	130.0	21.0	105.0	1.0	2591.0	439.0	2.0	400.0		2.0	268.0	282.0	67.0	678.0	2.0	1362.0	5.0	168.0	260.0	5.0
Trabulsiella odontotermitis	94.0	2.0	26.0	1.0	167.0	4.0	31.0	128.0		105.0	1.0	7.0	118.0	152.0	3.0	196.0	1.0	168.0	87.0	298.0	77.0	1.0
Scandinavium goeteborgense	36.0	2.0	62.0		109.0	6.0	18.0	95.0	1.0	72.0	1.0	12.0	102.0	147.0		167.0	3.0	149.0	5.0	186.0	526.0	2.0
Siccibacter colletis	29.0	3.0	38.0	1.0	71.0		10.0	38.0	2.0	49.0	2.0	21.0	59.0	108.0	138.0	339.0	7.0	195.0	3.0	99.0	200.0	1.0
Jejubacter calystegiae	26.0		163.0	4.0	31.0	2.0	10.0	22.0	2.0	38.0	1.0		53.0	38.0	1.0	46.0		34.0	3.0	41.0	18.0	
Franconibacter daqui	24.0	1.0	57.0	1.0	70.0		5.0	24.0		36.0			36.0	53.0	46.0	80.0		49.0	21.0	47.0	34.0	
Plesiomonas shigelloides	3.0		32.0		7.0		2.0	10.0		8.0			18.0	13.0		26.0		19.0		74.0	13.0	
Candidatus Profftia sp. (ex Adelges kitamiensis)	1.0		2.0		3.0	4.0		1.0		2.0	1.0	2.0				4.0		3.0		1.0	1.0	
Serratia marcescens	6678.0	63.0	18198.0	53.0	54558.0	55.0	1184.0	3693.0	30.0	3891.0	48.0	705.0	4310.0	8770.0	569.0	43153.0	56.0	27322.0	19.0	23531.0	25857.0	19.0
Serratia liquefaciens	1410.0	127.0	304.0	14.0	2871.0	11.0	124.0	828.0	3.0	2171.0	1.0	93.0	739.0	1755.0	22.0	27835.0	19.0	22532.0	17.0	8228.0	9113.0	9.0
Serratia surfactantfaciens	586.0	1.0	1113.0	2.0	332.0	1.0	18.0	542.0		438.0	1.0	1.0	211.0	356.0		203.0	2.0	1777.0	1.0	2793.0	200.0	
Serratia grimesii	413.0	2.0	303.0	2.0	925.0	2.0	25.0	103.0		231.0		43.0	193.0	299.0	2.0	1650.0	1.0	5214.0		504.0	86.0	1.0
Serratia proteamaculans	415.0	5.0	78.0	3.0	1861.0	3.0	70.0	223.0	4.0	257.0	8.0	3200.0	227.0	179.0	114.0	773.0	3.0	1235.0	701.0	871.0	2275.0	3.0
Serratia sp. UGAL515B_01	13.0		1.0		4.0		6.0	6.0		23.0		76.0	7.0	7.0		18.0		11.0		25.0	6.0	
Serratia sp. P2ACOL2	31.0		9.0		103.0		4.0	16.0		31.0			25.0	43.0		597.0	1.0	365.0		136.0	200.0	
Serratia sp. FS14	36.0		9.0		22.0		2.0	21.0		9.0			10.0	22.0		26.0		64.0		145.0	57.0	
Serratia sp. SSNIH1	108.0	4.0	53.0		89.0		7.0	70.0		115.0	9.0		138.0	169.0	52.0	250.0		222.0	8.0	180.0	311.0	9481.0
Serratia sp. K-M0260	211.0	7.0	164.0	12.0	1295.0		156.0	984.0		2698.0			850.0	1246.0		346.0	6.0	1988.0		137.0	301.0	
Serratia sp. HRI	128.0				30.0		8.0	11.0		25.0										27.0	75.0	
