name	FAME000105	FAME000106	FAME000107	FAME000108	FAME000109	FAME000110	FAME000111	FAME000113	FAME000114	FAME000115	FAME000116	FAME000117	FAME000118	FAME000119	FAME000120	FAME000121	FAME000122	FAME000123	FAME000125	FAME000126	FAME000127	FAME000128	FAME000129	FAME000130	FAME000131	FAME000104	FAME000112	FAME000124	FAME000132
Klebsiella pneumoniae	4166.0	6810.0	4106.0	4735.0	5166.0	4897.0	6267.0	7433.0	9730.0	29347.0	9005.0	6957.0	7682.0	6200.0	7145.0	7331.0	7852.0	12679.0	24603.0	19709.0	11243.0	11342.0	5729.0	9291.0	6608.0	38457.0	6192.0	13215.0	11433.0
Klebsiella michiganensis	676.0	896.0	568.0	656.0	425.0	473.0	441.0	262.0	369.0	12615.0	360.0	246.0	335.0	277.0	266.0	306.0	769.0	1863.0	9699.0	4330.0	575.0	1372.0	1718.0	1713.0	927.0	9439.0	367.0	1119.0	446.0
Klebsiella oxytoca	201.0	304.0	198.0	167.0	148.0	110.0	223.0	136.0	170.0	1461.0	215.0	121.0	137.0	153.0	73.0	68.0	240.0	540.0	976.0	787.0	229.0	349.0	264.0	461.0	269.0	1218.0	154.0	781.0	552.0
Klebsiella quasipneumoniae	512.0	1078.0	606.0	1293.0	1431.0	1511.0	1686.0	1625.0	2346.0	1839.0	2094.0	1266.0	1319.0	804.0	345.0	159.0	215.0	433.0	2205.0	1532.0	1005.0	1233.0	1095.0	1838.0	1082.0	2784.0	1468.0	5643.0	6311.0
Klebsiella variicola	439.0	885.0	179.0	336.0	307.0	156.0	230.0	165.0	195.0	2065.0	243.0	143.0	170.0	117.0	149.0	194.0	152.0	199.0	2064.0	1142.0	392.0	625.0	755.0	835.0	372.0	2621.0	171.0	189.0	141.0
Klebsiella sp. WP8-S18-ESBL-06	188.0	256.0	194.0	185.0	333.0	344.0	68.0		4.0	346.0		9.0	57.0	35.0	41.0		46.0	14.0	501.0	262.0	12.0	21.0	15.0	16.0	271.0	303.0	44.0		
Klebsiella sp. WP3-W18-ESBL-02	115.0	154.0	321.0	42.0						2908.0		26.0						25.0	1449.0	518.0	22.0	289.0	210.0	652.0	856.0	956.0		22.0	
Klebsiella sp. WP4-W18-ESBL-05	34.0		75.0	29.0	10.0					498.0									347.0	245.0	92.0	79.0	76.0	189.0	326.0	157.0			
Klebsiella sp. BDA134-6	5.0	21.0	52.0	4.0	2.0	3.0				30.0		1.0	4.0			2.0			56.0	19.0	7.0	24.0	16.0	78.0	117.0	8.0			
Klebsiella sp. LTGPAF-6F	21.0					31.0				140.0	25.0		14.0		14.0			13.0	37.0	30.0	10.0	10.0			13.0	115.0			
Klebsiella sp. FDAARGOS_511	4.0	29.0		7.0	7.0	3.0	3.0			20.0									42.0	25.0	2.0	35.0	17.0	43.0	23.0	77.0			
Klebsiella sp. PL-2018	2.0			2.0						11.0			1.0		1.0		1.0	1.0	12.0	4.0							1.0		
Klebsiella aerogenes	105.0	202.0	147.0	639.0	1042.0	950.0	1897.0	2327.0	2675.0	2231.0	3010.0	2567.0	3179.0	2788.0	2607.0	1930.0	1906.0	2172.0	182.0	412.0	336.0	563.0	405.0	598.0	271.0	944.0	2212.0	906.0	181.0
Klebsiella electrica	144.0	273.0	52.0	129.0	103.0	98.0	129.0	70.0	148.0	316.0	127.0	112.0	80.0	53.0	24.0	15.0		11.0	218.0	115.0	105.0	80.0	90.0	77.0	36.0	963.0	88.0	534.0	548.0
Klebsiella huaxiensis	48.0	76.0	43.0	39.0	53.0	29.0	39.0	13.0	21.0	17084.0	9.0	9.0	7.0	8.0	12.0	13.0	19.0	21.0	7771.0	24714.0	78.0	71.0	83.0	136.0	62.0	5373.0	17.0	50.0	55.0
Klebsiella grimontii	46.0	110.0	72.0	40.0	38.0	14.0	25.0	27.0	17.0	6276.0	15.0	6.0	9.0	16.0		17.0	19.0	34.0	6674.0	3454.0	766.0	851.0	492.0	554.0	163.0	5182.0	12.0	12.0	4.0
Klebsiella pasteurii	13.0	8.0	71.0	2.0	13.0		8.0	17.0	16.0	282.0	10.0	12.0	33.0	13.0	15.0	28.0	8.0	28.0	130.0	88.0	10.0	46.0	46.0	160.0	225.0	268.0	4.0	11.0	1.0
Klebsiella quasivariicola	6.0	20.0	7.0	5.0	6.0	8.0	6.0	3.0	4.0	254.0	8.0	4.0	4.0	3.0	1.0		3.0	3.0	620.0	28.0	5.0	15.0	12.0	4.0		134.0	1.0	17.0	23.0
Klebsiella africana	2.0	7.0	3.0	1.0	3.0	2.0	1.0			24.0									28.0	27.0		1.0	1.0	2.0	2.0	16.0			
Raoultella planticola	199.0	166.0	474.0	121.0	133.0	84.0	161.0	170.0	226.0	8971.0	226.0	155.0	183.0	153.0	153.0	262.0	289.0	530.0	9273.0	2992.0	180.0	354.0	148.0	562.0	895.0	19105.0	153.0	209.0	89.0
Raoultella ornithinolytica	582.0	926.0	550.0	399.0	236.0	137.0	174.0	108.0	86.0	38540.0	133.0	61.0	119.0	116.0	98.0	234.0	577.0	1784.0	42522.0	40791.0	27110.0	2742.0	485.0	1000.0	900.0	83071.0	144.0	735.0	232.0
Raoultella terrigena	49.0	108.0	35.0	48.0	47.0	37.0	46.0	24.0	37.0	2823.0	29.0	30.0	25.0	15.0	4.0	15.0	2.0	4.0	4463.0	3613.0	124.0	98.0	72.0	109.0	72.0	9539.0	23.0	138.0	144.0
Raoultella sp. HC6	56.0	68.0	44.0	21.0	38.0	21.0	6.0	1.0		1426.0						10.0	5.0	4.0	2122.0	2726.0	45.0	26.0	6.0	31.0	34.0	4065.0	2.0	2.0	2.0
Escherichia coli	46238.0	78503.0	51059.0	35689.0	31070.0	24219.0	21702.0	31723.0	51352.0	102615.0	28903.0	20037.0	29336.0	30223.0	30178.0	41081.0	47017.0	84448.0	69017.0	53705.0	17556.0	71967.0	53814.0	127610.0	72304.0	52506.0	25091.0	51829.0	9490.0
Escherichia fergusonii	66.0	178.0	117.0	453.0	600.0	558.0	963.0	1428.0	1388.0	62.0	1508.0	1183.0	1567.0	1077.0	1552.0	1698.0	1192.0	1425.0	77.0	67.0	31.0	129.0	77.0	272.0	273.0	43.0	1059.0	446.0	34.0
Escherichia albertii	37.0	48.0	34.0	23.0	28.0	15.0	11.0	18.0	13.0	88.0	12.0	8.0	12.0	8.0	5.0	35.0	13.0	30.0	62.0	104.0	67.0	277.0	184.0	475.0	163.0	43.0	18.0	9.0	5.0
Escherichia sp. E4742	20.0	19.0	4.0	8.0	5.0	9.0	7.0	6.0	15.0	15.0	6.0	6.0	13.0	13.0	14.0	16.0	3.0	10.0	17.0	16.0	3.0	9.0	3.0	7.0		5.0	9.0	4.0	8.0
Escherichia marmotae	11.0	11.0	10.0	5.0	3.0	1.0	7.0	2.0	3.0	101.0	4.0	1.0	1.0	4.0	2.0	3.0	1.0	3.0	99.0	31.0	32.0	77.0	79.0	167.0	44.0	80.0	1.0	14.0	13.0
Kosakonia sp. ML.JS2a	340.0	637.0	158.0	162.0	119.0	48.0	35.0	1.0	1.0	87.0	2.0	1.0	5.0	8.0	4.0	5.0	42.0	112.0	53.0	29.0	40.0	61.0	29.0	83.0	52.0	21.0	15.0	56.0	
Kosakonia sp. MUSA4	255.0	353.0	69.0	65.0	73.0	24.0	13.0		4.0	106.0	4.0		5.0	1.0		1.0			142.0	31.0	62.0	77.0	24.0	95.0	32.0	24.0	11.0	7.0	4.0
Kosakonia sp. SMBL-WEM22	79.0	164.0	32.0	33.0	34.0	11.0	7.0	1.0	1.0	18.0				1.0	1.0			1.0	19.0	21.0	7.0	8.0	6.0	12.0	16.0	13.0	2.0	1.0	
Kosakonia sp. CCTCC M2018092	95.0	46.0	36.0	50.0	16.0	16.0	9.0	4.0	4.0	11.0	8.0	3.0	5.0	3.0	10.0	9.0	4.0	10.0	15.0	29.0	12.0	15.0	1.0	19.0	7.0	11.0	10.0	2.0	2.0
Kosakonia radicincitans	533.0	990.0	343.0	1510.0	1374.0	1166.0	1239.0	957.0	1541.0	366.0	1497.0	1025.0	771.0	472.0	273.0	114.0	45.0	49.0	431.0	271.0	497.0	486.0	494.0	554.0	255.0	191.0	907.0	4263.0	4877.0
Kosakonia arachidis	149.0	315.0	76.0	219.0	213.0	192.0	253.0	189.0	330.0	33.0	330.0	230.0	186.0	99.0	50.0	26.0	4.0	15.0	32.0	14.0	35.0	94.0	117.0	114.0	57.0	15.0	164.0	1001.0	1051.0
Kosakonia cowanii	429.0	850.0	150.0	151.0	152.0	79.0	50.0	37.0	42.0	217.0	39.0	43.0	48.0	34.0	34.0	41.0	39.0	45.0	96.0	211.0	192.0	228.0	97.0	174.0	123.0	69.0	43.0	30.0	43.0
Kosakonia sacchari	241.0	412.0	79.0	154.0	119.0	35.0	35.0	16.0	20.0	87.0	15.0	13.0	16.0	15.0	13.0	13.0	14.0	57.0	87.0	90.0	64.0	75.0	55.0	47.0	31.0	25.0	28.0	53.0	56.0
Kosakonia oryzendophytica	131.0	240.0	41.0	82.0	42.0	22.0	11.0	3.0	2.0	25.0							2.0	1.0	24.0	42.0	14.0	23.0	3.0	18.0	12.0	6.0	5.0	4.0	6.0
Kosakonia pseudosacchari	130.0	240.0	59.0	58.0	50.0	12.0	8.0		3.0	22.0			4.0	2.0	1.0	1.0	1.0		27.0	29.0	12.0	43.0	13.0	25.0	30.0	6.0	3.0		2.0
Kosakonia oryzae	185.0	340.0	119.0	81.0	71.0	16.0	12.0	3.0	1.0	609.0	3.0		3.0	5.0	1.0	2.0	36.0	83.0	392.0	64.0	15.0	22.0	7.0	44.0	37.0	233.0	7.0	35.0	1.0
Phytobacter ursingii	1744.0	3482.0	796.0	1343.0	982.0	564.0	275.0	53.0	21.0	6849.0	14.0	7.0	33.0	18.0	7.0	7.0	8.0	11.0	10954.0	1101.0	657.0	1006.0	585.0	2275.0	659.0	2661.0	124.0	40.0	68.0
Phytobacter diazotrophicus	1122.0	3456.0	442.0	1343.0	1357.0	944.0	1126.0	1006.0	1426.0	5935.0	1241.0	903.0	981.0	548.0	430.0	449.0	236.0	333.0	4852.0	3288.0	561.0	675.0	441.0	971.0	642.0	3337.0	660.0	2297.0	2367.0
Phytobacter sp. MRY16-398	1315.0	3528.0	827.0	759.0	373.0	198.0	74.0	17.0		1721.0			18.0						959.0	649.0	318.0	997.0	969.0	4238.0	808.0	716.0	37.0		
Phytobacter sp. SCO41	49.0	76.0	27.0	57.0	37.0	26.0	29.0	50.0	47.0	741.0	44.0	34.0	27.0	17.0	11.0			3.0	633.0	457.0	61.0	61.0	34.0	68.0	32.0	257.0	29.0	129.0	133.0
Pseudescherichia vulneris	2283.0	1040.0	2852.0	71.0	90.0	72.0	88.0	94.0	82.0	1674.0	101.0	81.0	94.0	61.0	45.0	49.0	64.0	95.0	2099.0	151.0	600.0	446.0	719.0	1290.0	1098.0	757.0	66.0	181.0	182.0
Salmonella enterica	4630.0	7470.0	5936.0	5183.0	6651.0	4616.0	7076.0	8715.0	9423.0	10399.0	10571.0	8422.0	12647.0	11518.0	10983.0	9265.0	9205.0	15798.0	6369.0	8021.0	3481.0	5965.0	5543.0	11354.0	13294.0	5464.0	8207.0	8719.0	4364.0
Salmonella sp. SSDFZ54	12975.0	25092.0	8908.0	6169.0	2124.0	2574.0	7432.0	155.0	108.0	44.0	72.0	263.0	1834.0	6580.0	3706.0	3271.0	18276.0	37555.0	97.0		98.0	53.0	26.0	139.0	1540.0		5480.0	19655.0	340.0
Salmonella bongori	20.0	233.0	149.0	9.0	11.0	1.0	4.0	3.0	6.0	123.0	3.0	125.0	135.0	261.0	141.0	289.0	2.0	300.0	30.0	303.0	30.0	137.0	57.0	188.0	201.0	31.0	6.0	7.0	94.0
Buttiauxella agrestis	156.0	939.0	58.0	497.0	205.0	144.0	217.0	137.0	184.0	433.0	170.0	131.0	107.0	55.0	30.0	13.0	15.0	11.0	1331.0	123.0	164.0	144.0	104.0	102.0	40.0	640.0	156.0	578.0	507.0
Buttiauxella sp. R73	42.0	156.0	17.0	91.0	37.0	23.0	36.0	11.0	22.0	64.0	22.0	12.0	8.0	9.0	27.0	20.0	25.0	20.0	257.0	20.0	12.0	4.0	3.0	5.0	1.0	81.0	23.0	14.0	12.0
Buttiauxella sp. WJP83	31.0	96.0	15.0	54.0	19.0	8.0	15.0		4.0	86.0	1.0	1.0	5.0	3.0	1.0	1.0	2.0		171.0	23.0	8.0	19.0	16.0	16.0	12.0	60.0	4.0		
Buttiauxella sp. 3AFRM03	61.0	702.0	24.0	316.0	63.0	45.0	44.0			319.0	3.0			5.0					1142.0	29.0	2.0	18.0	6.0	2.0	5.0	181.0	53.0		1.0
Buttiauxella ferragutiae	154.0	904.0	54.0	478.0	140.0	99.0	99.0	20.0	23.0	381.0	37.0	24.0	21.0	23.0	27.0	39.0		40.0	626.0	32.0	68.0	46.0	31.0	44.0	25.0	252.0	75.0	36.0	41.0
Cronobacter sakazakii	442.0	694.0	341.0	545.0	735.0	744.0	1225.0	1646.0	1855.0	188.0	1932.0	1612.0	1937.0	1513.0	1839.0	1975.0	2064.0	3106.0	323.0	204.0	127.0	157.0	85.0	190.0	193.0	68.0	1462.0	1430.0	268.0
Cronobacter dublinensis	27.0	26.0	20.0	11.0	18.0	10.0	13.0	14.0	12.0	41.0	21.0	7.0	26.0	16.0	14.0	21.0	16.0	16.0	33.0	266.0	139.0	83.0	35.0	80.0	35.0	22.0	12.0	3.0	4.0
Cronobacter condimenti	19.0	45.0	7.0	27.0	28.0	41.0	38.0	27.0	60.0	18.0	42.0	38.0	26.0	14.0	16.0	2.0	1.0	4.0	17.0	15.0	65.0	48.0	59.0	23.0	12.0	4.0	23.0	158.0	166.0
Cronobacter malonaticus	18.0	22.0	3.0	10.0	11.0	11.0	4.0	7.0	10.0	8.0	13.0	9.0	16.0	10.0	10.0	18.0	7.0	9.0	10.0	15.0	7.0	12.0	12.0	3.0	2.0	11.0	10.0	10.0	13.0
Cronobacter muytjensii	14.0	57.0	16.0	347.0	451.0	417.0	696.0	1075.0	1219.0	10.0	1184.0	931.0	1197.0	980.0	1203.0	1261.0	1009.0	1047.0	28.0	21.0	19.0	21.0	28.0	55.0	27.0	15.0	791.0	348.0	42.0
Cronobacter universalis	5.0	12.0		4.0	4.0	2.0	10.0	2.0	9.0	3.0	5.0	4.0	4.0	2.0					3.0	1.0	11.0	5.0	2.0	7.0		1.0	4.0	17.0	41.0
Kluyvera intermedia	169.0	209.0	558.0	157.0	113.0	57.0	89.0	30.0	57.0	20361.0	58.0	33.0	49.0	41.0	33.0	40.0	118.0	199.0	11838.0	27540.0	613.0	816.0	475.0	1700.0	1413.0	9802.0	45.0	259.0	115.0
Kluyvera ascorbata	230.0	491.0	136.0	217.0	194.0	100.0	38.0	12.0	6.0	100003.0	9.0	2.0	11.0	2.0	8.0	42.0	121.0	30.0	50424.0	19584.0	224.0	189.0	96.0	216.0	196.0	37029.0	35.0	19.0	97.0
Kluyvera cryocrescens	27.0	76.0	16.0	84.0	149.0	85.0	86.0	1.0	2.0	134077.0	2.0	1.0	1.0	1.0		64.0	132.0	70.0	78477.0	69352.0	650.0	362.0	130.0	114.0	25.0	54044.0	13.0	66.0	89.0
Kluyvera sp. CRP	36.0	10.0	72.0	26.0	59.0	42.0	73.0	72.0	73.0	389.0	77.0	50.0	84.0	59.0	55.0	92.0	51.0	96.0	448.0	1544.0	100.0	115.0	48.0	155.0	200.0	472.0	50.0	65.0	9.0
Kluyvera genomosp. 3	11.0	22.0	6.0	4.0	12.0	2.0				170.0									279.0	919.0		12.0	2.0	9.0		296.0			
Cedecea neteri	167.0	299.0	220.0	216.0	200.0	183.0	211.0	210.0	307.0	200.0	277.0	235.0	164.0	85.0	53.0	36.0	15.0	20.0	168.0	162.0	173.0	246.0	243.0	432.0	474.0	93.0	162.0	1024.0	1159.0
Cedecea sp. FDAARGOS_727	26.0	61.0	12.0	23.0	17.0	7.0	6.0	3.0	3.0	30.0	3.0	2.0	5.0	3.0	1.0	3.0	2.0	2.0	1249.0	72.0	131.0	157.0	67.0	70.0	10.0	18.0	5.0	7.0	7.0
Cedecea lapagei	17.0	9.0	5.0	6.0	6.0	8.0	13.0	9.0	21.0	43.0	22.0	12.0	5.0	4.0	1.0				39.0	67.0	44.0	112.0	48.0	55.0	24.0	19.0	7.0	41.0	45.0
Scandinavium goeteborgense	78.0	108.0	35.0	75.0	78.0	42.0	96.0	101.0	129.0	104.0	124.0	100.0	134.0	100.0	131.0	136.0	123.0	118.0	70.0	95.0	8.0	22.0	11.0	33.0	20.0	31.0	99.0	57.0	10.0
Atlantibacter hermannii	53.0	97.0	26.0	89.0	91.0	73.0	93.0	139.0	164.0	6233.0	176.0	94.0	158.0	120.0	138.0	146.0	106.0	134.0	2238.0	1312.0	42.0	51.0	45.0	60.0	15.0	1722.0	116.0	166.0	161.0
Atlantibacter subterranea	23.0	42.0	6.0	10.0	24.0	10.0	8.0	6.0	7.0	36.0	8.0	5.0	5.0	5.0		2.0	3.0	2.0	80.0	19.0	27.0	57.0	35.0	84.0	28.0	218.0	1.0	12.0	29.0
Pseudocitrobacter corydidari	70.0	86.0	35.0	36.0	44.0	15.0	13.0	1.0	2.0	257.0		1.0	1.0	1.0		1.0	3.0		194.0	280.0	21.0	37.0	28.0	57.0	28.0	107.0	3.0	2.0	1.0
Superficieibacter sp. HKU1	58.0	124.0	35.0	54.0	50.0	34.0	42.0	41.0	48.0	59.0	51.0	36.0	61.0	34.0	41.0	49.0	35.0	37.0	38.0	50.0	25.0	28.0	30.0	38.0	52.0	21.0	37.0	34.0	24.0
Trabulsiella odontotermitis	56.0	112.0	32.0	41.0	34.0	17.0	20.0	5.0	14.0	46.0	18.0	8.0	13.0	5.0	2.0	1.0		2.0	119.0	55.0	67.0	74.0	49.0	131.0	60.0	22.0	15.0	29.0	36.0
[Enterobacter] lignolyticus	25.0	39.0	22.0	22.0	20.0	10.0	9.0	4.0	3.0	97.0	3.0	1.0	5.0	3.0	1.0	2.0	7.0	6.0	61.0	94.0	17.0	33.0	13.0	30.0	14.0	34.0	5.0	6.0	11.0
Pluralibacter gergoviae	20.0	29.0	16.0	21.0	7.0	6.0	7.0	4.0	3.0	96.0	3.0		8.0	2.0	2.0	3.0	1.0	7.0	55.0	59.0	12.0	19.0	15.0	31.0	18.0	29.0	3.0	2.0	
Yokenella regensburgei	46.0	92.0	14.0	41.0	26.0	31.0	20.0	7.0	19.0	56.0	18.0	9.0	15.0	12.0	9.0	17.0	8.0	14.0	38.0	54.0	17.0	31.0	23.0	30.0	37.0	36.0	6.0	9.0	7.0
Franconibacter daqui	35.0	31.0	10.0	25.0	30.0	10.0	42.0	44.0	43.0	28.0	40.0	24.0	41.0	27.0	47.0	47.0	33.0	43.0	15.0	21.0	17.0	14.0	9.0	7.0	7.0	7.0	31.0	12.0	5.0
Shigella boydii	281.0	1112.0	180.0	511.0	242.0	354.0	351.0	971.0	1255.0	412.0	1127.0	731.0	1191.0	1213.0	1268.0	1877.0	1456.0	2585.0	106.0	416.0		187.0		74.0	14.0	21.0	1059.0	857.0	44.0
Shigella flexneri	1032.0	2101.0	89.0	623.0	1275.0	1427.0	1307.0	1206.0	1630.0	2410.0	2841.0	1099.0	1937.0	2110.0	5218.0	2885.0	2112.0	2901.0	1321.0	1632.0	430.0	1377.0	809.0	584.0	243.0	1168.0	2026.0	1542.0	220.0
Shigella dysenteriae	78.0	1106.0	111.0	104.0	159.0	530.0	445.0	506.0	474.0	84.0	516.0	464.0	1328.0	772.0	678.0	1227.0	470.0	824.0	50.0	650.0	161.0	277.0	178.0	305.0	381.0	41.0	157.0	440.0	14.0
Shigella sonnei	42.0	90.0		37.0	163.0	72.0	77.0	129.0	191.0	101.0	213.0	92.0	151.0	201.0	214.0	205.0	122.0	254.0	40.0	204.0	49.0	40.0	30.0	38.0		32.0	124.0	45.0	22.0
Siccibacter colletis	28.0	42.0	11.0	24.0	22.0	12.0	25.0	24.0	30.0	35.0	19.0	17.0	13.0	10.0	8.0	4.0	5.0	17.0	26.0	48.0	26.0	33.0	35.0	28.0	14.0	15.0	13.0	69.0	66.0
Shimwellia blattae	26.0	32.0	57.0	14.0	14.0	11.0	6.0		1.0	13.0	3.0	1.0	2.0	2.0		4.0	3.0	6.0	18.0	23.0	7.0	39.0	41.0	119.0	132.0	10.0	6.0	1.0	
Symbiopectobacterium purcellii	11.0	25.0	4.0	12.0	11.0	6.0	4.0	1.0		6802.0		1.0	1.0		1.0		3.0	2.0	239.0	1558.0	101.0	21.0	17.0	1.0	3.0	711.0	3.0	6.0	3.0
Candidatus Hamiltonella defensa	2.0		4.0							4.0					1.0						1.0	4.0	4.0	9.0	4.0	6.0			
secondary endosymbiont of Ctenarytaina eucalypti	2.0		4.0		4.0		11.0	3.0	11.0				6.0					13.0			1.0				2.0		5.0		2.0
Jejubacter calystegiae	6.0	14.0	3.0	5.0	4.0		2.0		2.0	20.0				1.0		1.0	1.0	1.0	12.0	14.0	5.0	5.0	2.0	6.0	13.0	5.0	2.0		
Plesiomonas shigelloides	3.0	5.0	1.0	4.0	4.0	2.0	2.0			16.0			1.0						6.0	12.0	4.0	2.0	2.0	3.0	1.0	5.0	1.0		
Hafnia alvei	3845.0	4538.0	3342.0	1627.0	448.0	385.0	915.0	76.0	33.0	14954.0	39.0	60.0	275.0	698.0	640.0	853.0	6251.0	15832.0	185.0	3415.0	3468.0	5523.0	3414.0	2615.0	933.0	3462.0	828.0	12657.0	299.0
Hafnia paralvei	80.0	223.0	101.0	143.0	200.0	182.0	239.0	138.0	135.0	9227.0	68.0	1.0			1.0	5.0	7.0	4.0	3581.0	124533.0	126748.0	208118.0	126053.0	85089.0	3102.0	5345.0	244.0	116.0	90.0
Edwardsiella tarda	72.0	60.0	438.0	68.0	50.0	20.0	15.0	3.0	2.0	38.0	13.0	8.0	3.0	6.0	1.0	1.0		1.0	24.0	25.0	93.0	385.0	395.0	887.0	973.0	26.0	5.0		1.0
Edwardsiella hoshinae	11.0	6.0	80.0	3.0	4.0	3.0	4.0	3.0	1.0	1.0	7.0	3.0	3.0	1.0					2.0	5.0	2.0	57.0	37.0	173.0	218.0	2.0		16.0	38.0
Edwardsiella ictaluri	4.0	8.0	10.0	10.0	9.0	9.0	29.0	15.0	12.0	109.0	19.0	8.0	5.0	4.0	5.0	15.0	8.0	11.0	36.0	6.0	5.0	5.0	7.0	15.0	14.0	47.0	11.0	3.0	
Edwardsiella piscicida	3.0	5.0	6.0		1.0	2.0	2.0	2.0	1.0	14.0	4.0	1.0	3.0	1.0	1.0		1.0		7.0	37.0	8.0	53.0	28.0	86.0	63.0	6.0	5.0	10.0	17.0
Obesumbacterium proteus	2.0	1.0			2.0	1.0				293.0						3.0	1.0		13.0	223.0	116.0	244.0	164.0	113.0	5.0	628.0			
Serratia liquefaciens	263.0	2196.0	125.0	2696.0	8565.0	12512.0	6361.0	13.0	12.0	1179.0	67.0	47.0	4.0	5.0	1.0	4.0	6.0	5.0	1459.0	1665.0	9929.0	11789.0	6431.0	103515.0	77557.0	668.0	5043.0	9.0	17.0
Serratia marcescens	302.0	705.0	480.0	1661.0	3588.0	7412.0	6039.0	379.0	357.0	2125.0	439.0	374.0	408.0	312.0	336.0	384.0	318.0	389.0	526.0	1237.0	5946.0	5924.0	2798.0	8973.0	4675.0	1259.0	3630.0	190.0	87.0
Serratia grimesii	82.0	780.0	95.0	2256.0	6275.0	13816.0	11046.0	32.0	2.0	69.0	6.0	1.0			1.0		2.0	6.0	49.0	63.0	354.0	258.0	441.0	5765.0	283.0	48.0	5293.0	6.0	1.0
Serratia proteamaculans	79.0	254.0	69.0	684.0	1257.0	2393.0	2396.0	536.0	859.0	56.0	744.0	552.0	386.0	282.0	127.0	36.0	10.0	35.0	209.0	137.0	266.0	260.0	289.0	547.0	471.0	206.0	1495.0	2633.0	3021.0
Serratia sp. JUb9	11.0	14.0	6.0	39.0	16.0	22.0	15.0	5.0	9.0	5.0	2.0	8.0								28.0	23.0	58.0	154.0	120.0	42.0	2.0	10.0		
Serratia sp. UGAL515B_01	2.0	3.0		3.0	3.0	4.0	6.0			2.0									6.0	5.0	2.0		1.0			4.0	2.0		
Serratia sp. FS14	5.0	35.0		145.0	601.0	1801.0	921.0														5.0			15.0			426.0	1.0	
Serratia sp. SSNIH1	18.0		7.0							87.0	3.0									13.0				48.0		12.0			
Serratia sp. 1D1416	4.0				10.0	26.0	22.0			16.0									4.0			11.0	4.0	39.0	97.0	3.0			
Serratia plymuthica	13.0	55.0	19.0	217.0	504.0	1072.0	965.0	80.0	81.0	59.0	89.0	37.0	92.0	85.0	88.0	115.0	61.0	113.0	18.0	29.0	100.0	174.0	194.0	298.0	253.0	16.0	412.0	30.0	1.0
Serratia quinivorans	9.0	27.0	4.0	85.0	216.0	441.0	425.0	35.0	47.0	7.0	64.0	25.0	35.0	38.0	40.0	63.0	38.0	50.0	7.0	23.0	32.0	33.0	19.0	179.0	46.0	9.0	184.0	16.0	1.0
Serratia nevei	51.0	41.0	36.0	283.0	326.0	162.0	1249.0	91.0	93.0	119.0	149.0	84.0	106.0	73.0	85.0	129.0	107.0	172.0	54.0	77.0	106.0	184.0	102.0	308.0	402.0	45.0	639.0	66.0	11.0
Serratia fonticola	6.0	19.0	3.0	15.0	31.0	57.0	51.0	7.0	5.0	104.0	5.0	10.0	3.0	1.0			1.0	1.0	42.0	24.0	53.0	52.0	20.0	45.0	24.0	57.0	17.0	22.0	20.0
Serratia symbiotica	4.0	4.0	2.0	4.0	11.0	12.0	13.0	2.0	3.0	7.0	3.0	2.0	3.0	4.0	1.0	1.0	5.0	3.0	7.0	5.0	12.0	19.0	12.0	15.0	15.0	1.0	4.0	2.0	1.0
Serratia odorifera	4.0	7.0	7.0	4.0	8.0	12.0	18.0	3.0	1.0	19.0	4.0	1.0	1.0	1.0	2.0	4.0	5.0	3.0	6.0	30.0	96.0	84.0	28.0	44.0	25.0	4.0	7.0		
Serratia ficaria	10.0	41.0		69.0	85.0	379.0	312.0			4.0									21.0	7.0	31.0	17.0	19.0	46.0			174.0		
Serratia rubidaea	2.0	1.0	4.0		4.0	7.0	6.0			2.0	1.0		2.0						2.0	16.0	59.0	30.0	25.0	39.0	10.0	5.0	5.0		
Serratia entomophila	1.0	4.0		17.0	63.0	136.0	108.0			5.0						1.0	1.0		10.0	12.0	2.0	1.0	4.0	7.0	6.0	6.0	46.0	1.0	
Serratia nematodiphila	14.0								1.0	13.0					1.0	1.0		5.0		10.0		12.0			18.0				
Serratia rhizosphaerae	1.0		1.0	2.0						1.0									4.0	1.0	6.0	1.0	1.0	1.0	10.0				
Yersinia enterocolitica	10.0	39.0	26.0	24.0	33.0	25.0	30.0	22.0	33.0	733.0	38.0	40.0	26.0	30.0	16.0	15.0	11.0	14.0	886.0	372.0	86.0	137.0	110.0	112.0	33.0	747.0	38.0	68.0	91.0
Yersinia pestis	223.0	213.0	262.0	4.0	3.0	185.0	11.0	4.0	12.0	2.0	158.0	45.0	49.0	4.0	123.0	74.0	31.0	92.0		4.0	35.0	6.0	1.0	95.0	6.0	14.0	9.0	160.0	41.0
Yersinia pseudotuberculosis	1.0	12.0	6.0	4.0	1.0	1.0	4.0	1.0		23.0	3.0			2.0			1.0	2.0	4.0	175.0	115.0	133.0	62.0	64.0	23.0	11.0	2.0	2.0	
Yersinia ruckeri	4.0	6.0	4.0	11.0	21.0	29.0	23.0	2.0	6.0	35.0	7.0	14.0	3.0	2.0			1.0		21.0	47.0	120.0	81.0	70.0	68.0	16.0	13.0	17.0	1.0	
Yersinia aldovae	3.0	5.0	9.0	3.0	3.0	2.0	2.0			1.0							7.0	29.0	4.0	2.0		1.0			3.0	1.0	5.0	14.0	
