#FeatureID	FAME000001_good_out	FAME000002_good_out	FAME000003_good_out	FAME000004_good_out	FAME000005_good_out	FAME000006_good_out	FAME000007_good_out	FAME000008_good_out	FAME000009_good_out	FAME000010_good_out	FAME000011_good_out	FAME000012_good_out	FAME000013_good_out	FAME000014_good_out	FAME000015_good_out	FAME000016_good_out	FAME000017_good_out	FAME000018_good_out	FAME000019_good_out	FAME000020_good_out	FAME000022_good_out	FAME000023_good_out	Name
1095769	1	0	0	0	0	0	2	0	0	2	0	0	2	2	2	1	0	2	0	2	1	0	Noviherbaspirillum massiliense JC206
1095772	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	Timonella senegalensis JC301
1096856	0	0	2	2	2	3	1	3	0	4	0	0	6	4	2	0	4	4	2	0	0	0	Pseudonocardia sp. EC080619-01
1096930	0	0	0	0	2	0	2	0	0	2	0	0	3	3	0	0	0	3	0	0	0	0	Novosphingobium lindaniclasticum LE124
1097667	3	5	4	4	2	6	9	0	2	0	3	2	9	0	6	3	6	3	6	2	2	10	Patulibacter medicamentivorans
109790	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	Lactobacillus jensenii
1101190	2	0	3	0	2	0	0	0	0	2	15	0	0	2	2	0	0	0	0	1	0	0	Methylopila sp. M107
1101192	1	1	1	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	Methylobacterium sp. 77
110319	0	0	1	3	0	2	2	0	0	0	0	0	6	2	5	3	4	0	2	0	0	3	Nocardioides sp. CF8
1104566	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	Candidatus Poribacteria bacterium WGA-3G
110505	0	0	0	4	2	0	0	1	0	0	0	0	1	0	4	4	2	1	0	2	0	0	Mycobacterium heckeshornense
1105367	9	0	0	0	4	0	1	1	0	12	0	0	6	4	0	6	0	16	0	2	14	0	Paenirhodobacter enshiensis
1107311	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	Flavobacterium enshiense DK69
1107880	217	0	27	0	205	4	39	119	0	190	0	0	193	161	0	30	0	48	0	111	92	0	Leuconostoc mesenteroides subsp. mesenteroides J18
1107882	0	0	4	0	0	0	2	0	4	0	0	4	6	2	2	0	0	2	1	1	0	2	Mesorhizobium alhagi CCNWXJ12-2
1108045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	Gordonia rhizosphera NBRC 16068
110935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	Agreia bicolorata
1109412	921	772	1221	56	1708	484	365	1091	52	1380	182	495	1371	1541	791	1654	55	1684	116	1500	1536	39	Brenneria goodwinii
1110502	72	0	10	0	124	2	60	68	0	249	0	0	426	434	0	74	2	99	2	127	194	1	Tistrella mobilis KA081020-065
1110697	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	Nocardia asteroides NBRC 15531
1111135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	Coriobacteriaceae bacterium BV3Ac1
1111454	13	0	0	0	0	0	0	0	0	2	0	0	4	2	0	2	0	2	0	7	7	0	Megasphaera sp. BV3C16-1
1111728	263	621	272	3	380	29	730	334	5	379	55	1949	363	397	86	405	8	517	47	505	281	3	Budvicia aquatica DSM 5075 = ATCC 35567
1111731	0	0	0	1	0	0	0	0	1	0	0	2	3	0	0	0	4	0	0	0	2	0	Glycomyces tenuis DSM 44171
1111733	10	0	0	1	13	25	10	39	0	34	1	0	48	19	10	54	0	67	0	55	29	0	Massilia alkalitolerans DSM 17462
1111735	9	0	0	0	10	0	4	9	0	20	0	0	43	16	0	8	0	21	0	16	2	0	Sedimenticola selenatireducens DSM 17993
1111737	0	0	0	0	0	0	0	0	0	0	2	0	2	0	1	0	0	0	0	0	0	0	Thermocrispum municipale DSM 44069
1111738	0	0	0	2	1	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	Thermocrispum agreste DSM 44070
1112204	1	0	0	0	0	0	2	2	0	2	0	0	1	0	1	1	0	3	0	1	0	0	Gordonia polyisoprenivorans VH2
1112212	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	Sphingomonas echinoides ATCC 14820
1112216	0	3	0	0	0	1	0	0	3	0	0	2	0	0	0	2	0	1	0	0	0	0	Sphingomonas sp. PAMC 26617
1112230	0	0	3	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	2	Chlamydia psittaci 84-8471/1
1112260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	Chlamydia psittaci 02DC24
1112265	4	3	0	4	1	3	1	6	0	2	1	4	5	7	4	10	5	0	0	4	2	2	Chlamydia psittaci 04DC42
1112274	1	0	0	0	0	0	0	1	0	2	0	0	4	1	0	6	0	3	0	8	2	0	Methylophilus sp. 5
1114263	0	0	4	2	2	0	4	0	2	2	0	0	1	3	2	2	2	0	0	0	1	0	Methylosarcina lacus LW14
1114924	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	Albimonas pacifica
1114963	17	0	2	0	20	0	14	25	0	40	0	0	38	33	3	67	0	58	0	38	28	0	Novosphingobium barchaimii LL02
1114964	21	0	14	0	27	0	10	39	0	43	0	0	28	37	2	32	0	31	2	57	32	0	Sphingobium baderi LL03
1114970	469	40	63	11	1297	5	695	328	1	3124	2	3	5967	1412	11	520	7	1326	2	338	3707	12	Pseudomonas fluorescens F113
1114972	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Lactobacillus rossiae DSM 15814
1115512	19041	14818	30883	26340	26616	26423	12151	56519	1481	44823	7911	537	46088	41038	14977	42034	6275	51718	18000	68337	26418	4078	Atlantibacter hermannii NBRC 105704
1115515	23261	14479	27921	2600	51437	41951	15703	45360	2752	43666	28452	172	60259	57333	37688	75675	22755	69742	3537	171553	31439	3568	Escherichia vulneris NBRC 102420
1115805	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	Staphylococcus epidermidis E13A
1115835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	Methylotenera versatilis 79
1116232	0	0	2	0	3	0	0	0	2	0	0	0	0	0	2	0	2	0	0	0	0	0	Streptomyces acidiscabies 84-104
1116369	1517	404	1964	8	3127	10	1228	2915	4	3935	4	4	4385	3597	20	5298	16	5420	8	5366	4341	8	Hoeflea sp. 108
1116389	1	0	0	0	0	0	0	2	1	0	0	0	0	2	0	1	0	2	3	0	0	0	Devosia insulae DS-56
1116391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	Paenibacillus mucilaginosus 3016
1116472	119	0	378	0	453	0	31	212	1	219	0	0	183	260	1	263	0	243	0	233	205	2	Methyloglobulus morosus KoM1
1117313	0	0	0	0	1	0	0	2	0	5	2	0	4	0	0	2	0	4	0	2	2	0	Pseudoalteromonas arctica A 37-1-2
1117314	2	0	0	0	0	4	1	1	0	2	0	0	2	0	0	0	0	0	0	6	3	0	Pseudoalteromonas citrea DSM 8771
1117319	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	1	0	0	0	0	Pseudoalteromonas spongiae UST010723-006
1117320	0	0	0	0	0	2	0	0	0	0	0	2	1	0	0	0	0	0	1	0	0	0	Pseudoalteromonas undina DSM 6065
1117322	6	0	0	0	0	4	0	4	0	4	2	0	2	2	0	6	0	0	2	3	2	0	Haemophilus parasuis str. Nagasaki
1117379	7109	20	1032	13	7298	122	1022	2797	7	3942	9	10	4209	4806	13	990	149	1515	6	3020	2301	13	Bacillus bataviensis LMG 21833
1117647	4	0	1	0	4	1	0	8	0	10	0	0	12	13	3	6	2	8	0	9	4	0	Simiduia agarivorans SA1 = DSM 21679
1118056	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	Anaerococcus obesiensis ph10
1118058	12	11	13	0	36	51	0	30	4	55	24	8	13	17	18	2	38	35	0	25	52	12	Actinomyces sp. ph3
1118059	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	Kallipyga massiliensis ph2
1118060	0	0	0	0	0	0	2	0	0	5	0	0	0	0	0	0	0	6	0	0	0	0	Enorma massiliensis phI
1118061	14	0	0	0	4	1	10	10	0	27	4	0	20	2	0	12	0	93	1	2	63	6	Alistipes obesi
1118062	0	0	2	0	2	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	Peptoniphilus obesi ph1
1118153	3	0	0	0	1	0	0	4	0	4	0	0	1	2	0	2	0	4	0	2	0	0	Halomonas sp. GFAJ-1
1118202	16	0	0	0	8	0	4	10	0	3	0	0	24	0	0	2	0	9	0	6	2	0	Cruoricaptor ignavus
1119528	0	0	0	0	10	4	2	3	0	5	0	0	17	1	0	2	0	7	0	5	12	0	Methyloversatilis discipulorum
1119529	45	0	85	1	161	18	17	59	0	71	0	2	67	77	0	73	2	81	0	61	54	1	Carboxydothermus ferrireducens DSM 11255
1120523	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	Streptomyces sp. MJM8645
1120568	1	0	0	0	0	0	0	2	0	2	0	0	2	3	0	1	0	3	0	1	3	0	Pseudorhodobacter wandonensis
1120652	2	0	3	0	5	0	3	5	0	9	0	0	3	5	0	5	0	6	0	0	2	0	Ensifer sp. LC163
1120658	0	0	0	0	2	0	0	2	0	2	0	0	0	0	0	2	0	0	0	0	2	0	Mesorhizobium sp. LC103
1120688	1	0	0	0	1	0	9	9	1	23	0	0	34	18	2	10	1	9	0	12	16	0	Rhizobium sp. LC145
1120746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	bacterium MS4
1120792	0	0	0	0	0	0	0	0	0	0	0	2	2	0	1	0	0	0	0	0	0	0	Methylopila sp. 73B
1120918	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Acetitomaculum ruminis DSM 5522
1120919	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	Acetobacter nitrogenifigens DSM 23921 = LMG 23498
1120923	3	0	0	0	2	0	0	6	0	21	0	0	16	10	0	15	0	17	0	6	12	0	Acidocella aminolytica 101 = DSM 11237
1120925	1747	17	181	17	2000	20	4512	9876	16	24929	16	8	30286	14366	29	811	27	2775	28	889	9360	16	Acinetobacter bouvetii DSM 14964 = CIP 107468
1120926	3160	12	249	8	4610	18	1492	5796	7	12520	9	3	11789	6741	17	822	10	2004	12	896	6674	7	Acinetobacter gerneri DSM 14967 = CIP 107464
1120927	5631	27	487	22	5307	24	2775	15678	13	20573	28	10	30579	23560	17	1313	38	3239	20	1436	10102	13	Acinetobacter tandoii DSM 14970 = CIP 107469
1120933	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	Actinotignum urinale DSM 15805
1120934	0	1	0	2	0	0	0	0	0	0	2	0	0	0	1	3	1	0	5	0	0	0	Actinokineospora enzanensis DSM 44649
1120935	0	0	0	0	2	0	0	0	1	0	2	0	0	1	1	0	0	0	0	0	0	0	Actinokineospora inagensis DSM 44258
1120936	0	0	0	0	0	2	0	0	0	2	0	0	1	0	2	1	0	1	0	0	0	0	Actinomadura atramentaria DSM 43919
1120937	0	2	2	2	4	0	2	1	0	0	0	2	0	0	5	0	1	0	0	0	0	0	Actinomadura rifamycini DSM 43936
1120941	0	0	0	4	0	1	0	0	0	0	2	1	0	0	0	8	6	6	0	0	0	0	Actinomyces dentalis DSM 19115
1120943	0	0	2	3	0	0	0	0	0	2	1	10	0	0	6	5	7	0	0	0	0	1	Actinomyces gerencseriae DSM 6844
1120944	0	0	0	0	0	2	0	2	0	0	1	0	0	0	7	2	0	4	0	0	0	0	Actinomyces israelii DSM 43320
1120947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	Actinomyces vaccimaxillae DSM 15804
1120948	6	17	18	18	20	5	15	6	7	2	7	9	55	4	12	9	20	5	17	11	0	17	Actinomycetospora chiangmaiensis DSM 45062
1120949	4	1	12	15	6	10	9	11	2	11	8	2	4	3	59	7	1	1	8	6	4	4	Actinoplanes globisporus DSM 43857
1120950	1	0	3	0	0	0	0	3	0	0	2	0	0	1	7	1	3	0	3	0	0	0	Actinopolymorpha alba DSM 45243
1120953	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	Aestuariibacter salexigens DSM 15300
1120954	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	Aestuariimicrobium kwangyangense DSM 21549
1120956	0	0	2	0	0	0	2	0	0	0	0	0	3	3	0	0	0	0	0	0	1	0	Afifella pfennigii DSM 17143
1120958	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	2	0	Agrococcus lahaulensis DSM 17612
1120960	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Agromyces subbeticus DSM 16689
1120961	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	Ahrensia kielensis DSM 5890
1120963	2	2	0	0	2	0	4	0	0	2	2	0	0	6	0	0	0	1	0	2	2	0	Algicola sagamiensis DSM 14643
1120967	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	Algoriphagus terrigena DSM 22685
1120969	19	0	4	0	14	27	6	16	0	12	2	0	25	23	0	27	0	30	0	38	32	0	Aliagarivorans marinus DSM 23064
1120971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	Alicyclobacillus contaminans DSM 17975
1120975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	Alkalibacter saccharofermentans DSM 14828
1120977	53	0	7	0	78	0	18	126	0	141	0	0	233	159	0	11	0	26	0	10	97	2	Alkanindiges illinoisensis DSM 15370
1120978	49	0	18	0	43	3	13	33	0	31	2	0	24	42	0	19	2	42	0	12	42	0	Allofustis seminis DSM 15817
1120979	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	Alloscardovia omnicolens DSM 21503
1120980	2	0	0	0	1	0	0	1	0	4	0	0	8	1	0	1	0	0	0	1	5	0	Alysiella crassa DSM 2578
1120983	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	Amorphus coralli DSM 19760
1120984	0	0	0	0	3	0	0	2	1	2	2	0	0	0	2	2	1	0	0	0	0	0	Amycolatopsis taiwanensis DSM 45107
1120985	1	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	6	0	1	5	0	Anaeroarcus burkinensis DSM 6283
1120988	1	44	15	0	4	0	1	5	0	5	0	0	1	4	0	0	0	3	0	0	3	0	Anaerobiospirillum succiniciproducens DSM 6400
1120992	2	0	0	0	0	0	0	2	0	5	0	0	3	2	0	10	0	2	0	3	8	0	Anaeromusa acidaminophila DSM 3853
1120995	14	0	0	0	12	0	4	7	0	18	0	0	9	9	0	4	0	4	0	4	15	0	Anaerosphaera aminiphila DSM 21120
1120996	43	0	0	0	67	0	7	27	0	28	0	0	15	55	0	27	3	17	0	16	29	0	Anaerosporobacter mobilis DSM 15930
1120999	5	0	2	0	5	0	5	4	0	12	0	0	13	10	0	11	0	5	0	1	7	0	Andreprevotia chitinilytica DSM 18519
1121002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	Aneurinibacillus terranovensis DSM 18919
1121004	529	3	56	2	497	4	1208	595	0	3833	2	6	7583	877	6	775	4	673	2	336	1288	2	Aquaspirillum serpens DSM 68
1121013	2	0	0	0	0	0	2	1	0	3	0	0	5	3	0	8	0	5	0	3	7	0	Arenimonas composti TR7-09 = DSM 18010
1121014	7	0	2	0	10	0	1	2	0	13	0	0	11	7	0	47	0	13	0	12	7	0	Arenimonas donghaensis DSM 18148 = HO3-R19
1121015	0	0	0	2	0	0	0	0	0	1	0	1	1	0	3	0	0	2	0	0	0	0	Arenimonas oryziterrae DSM 21050 = YC6267
1121016	2	0	0	0	0	0	0	2	0	0	0	0	5	4	0	0	0	4	0	0	5	0	Arhodomonas aquaeolei DSM 8974
1121017	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	Arsenicicoccus bolidensis DSM 15745
1121018	37	0	45	0	61	4	13	35	0	33	3	0	26	31	1	38	0	16	6	49	36	0	Arsenophonus nasoniae DSM 15247
1121020	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	2	0	0	0	2	0	0	Haematomicrobium sanguinis DSM 21259
1121022	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	Asticcacaulis benevestitus DSM 16100 = ATCC BAA-896
1121024	111	0	13	0	104	0	14	35	0	45	0	0	32	53	0	24	0	22	0	63	70	0	Atopococcus tabaci DSM 17538
1121025	76	0	6	2	49	2	6	38	2	37	0	0	51	38	1	44	2	31	0	49	60	2	Atopostipes suicloacalis DSM 15692
1121028	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	Aureimonas ureilytica DSM 18598 = NBRC 106430
1121030	7	0	0	2	18	2	13	5	0	16	0	0	74	21	6	10	1	18	0	5	39	3	Azohydromonas australica DSM 1124
1121032	68	0	0	1	87	2	32	67	1	83	0	0	144	60	2	66	0	66	0	68	29	0	Azonexus hydrophilus DSM 23864
1121033	1	0	0	0	0	2	0	0	2	1	0	0	1	2	0	0	0	1	0	0	0	0	Azospirillum halopraeferens DSM 3675
1121034	0	0	0	0	0	0	0	0	0	5	0	0	4	0	0	0	0	0	0	0	0	0	Niveispirillum irakense DSM 11586
1121035	506	0	27	0	343	0	32	79	0	116	0	0	154	113	8	253	0	333	0	277	483	0	Azovibrio restrictus DSM 23866
1121088	0	0	0	0	0	185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacillus coagulans DSM 1 = ATCC 7050
1121089	0	0	0	2	0	1019	0	0	0	0	0	0	0	0	0	0	3	0	2	0	0	0	Bacillus endophyticus DSM 13796
1121090	0	0	0	1	0	471	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	Bacillus fordii DSM 16014 = CIP 108821
1121091	2	0	0	0	0	147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Fictibacillus gelatini DSM 15865
1121092	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	Bacillus kribbensis DSM 17871
1121093	4	6	2	0	4	3213	2	3	0	2	0	2	0	0	0	0	19	0	0	0	0	0	Bacillus panaciterrae DSM 19096
1121094	5	0	0	0	4	0	2	2	0	2	0	0	10	0	0	8	0	8	0	0	7	0	Bacteroides barnesiae DSM 18169 = JCM 13652
1121097	543	2	26	0	246	0	276	1670	2	1029	2	0	968	1322	6	1594	2	1576	2	2024	2320	2	Bacteroides graminisolvens DSM 19988 = JCM 15093
1121099	1	0	0	0	0	0	1	2	0	3	0	0	3	0	0	2	0	0	0	4	4	2	Bacteroides propionicifaciens DSM 19291 = JCM 14649
1121101	74	0	0	0	16	0	11	24	0	33	0	0	37	14	2	30	0	83	0	10	83	2	Bacteroides salyersiae WAL 10018 = DSM 18765 = JCM 12988
1121103	41	0	2	0	29	0	5	12	0	17	0	0	27	17	0	17	0	20	17	12	18	0	Balneatrix alpica DSM 16621
1121105	3816	12	689	4	3788	6	474	1604	12	2084	9	4	2093	2356	4	962	12	1378	3	1911	2079	2	Bavariicoccus seileri DSM 19936
1121106	5	1	7	13	5	6	5	6	4	4	5	0	5	0	16	9	7	2	2	3	2	2	Belnapia moabensis DSM 16746
1121114	7	0	0	0	0	0	4	3	0	0	0	0	10	0	0	2	0	2	0	0	2	0	Blautia producta ATCC 27340 = DSM 2950
1121116	2421	422	2063	10	3787	6	1603	3643	2	4670	6	3	5345	4239	231	5132	6	5468	157	5018	4440	63	Brachymonas chironomi DSM 19884
1121123	0	0	0	0	2	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	Brevundimonas aveniformis DSM 17977
1121124	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	2	2	0	1	4	0	Brevundimonas bacteroides DSM 4726
1121126	31	0	2	20	29	0	3	10	1	14	0	0	17	43	6	6	11	8	0	14	25	1	Brochothrix thermosphacta DSM 20171 = FSL F6-1036
1121129	0	0	0	0	0	0	0	4	0	0	0	0	2	0	0	0	0	1	0	0	0	0	Butyricimonas synergistica DSM 23225
1121130	4	4	2	0	0	0	2	10	0	4	0	0	6	6	2	23	0	29	1	2	38	0	Butyricimonas virosa DSM 23226
1121262	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Caloramator proteoclasticus DSM 10124
1121267	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	Campylobacter cuniculorum DSM 23162
1121271	1	0	0	0	4	0	0	0	0	4	0	0	4	2	0	8	0	10	0	9	5	0	Gemmobacter nectariphilus DSM 15620
1121272	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	Catelliglobosispora koreensis DSM 44566
1121274	0	0	0	0	2	0	2	1	0	5	0	0	0	6	0	4	0	7	0	4	2	0	Chitinibacter tainanensis DSM 15459
1121275	833	397	938	8	1671	62	2408	1253	6	1527	123	29	1582	1682	2443	1701	14	1838	2386	1433	1449	795	Chitinilyticum aquatile DSM 21506
1121278	10	0	0	0	38	0	3	12	0	19	1	0	77	24	0	17	0	25	0	16	26	0	Chitinimonas koreensis DSM 17726
1121280	77	0	4	0	79	0	38	146	0	131	4	0	203	147	0	132	0	195	0	170	109	0	Chitiniphilus shinanonensis DSM 23277
1121283	54	0	8	0	52	1	143	65	0	343	0	0	243	151	1	705	2	435	0	195	66	0	Chromobacterium haemolyticum DSM 19808
1121285	12	0	0	0	4	2	3	10	0	0	0	0	7	3	0	2	0	8	0	2	3	0	Chryseobacterium caeni DSM 17710
1121286	6	0	0	2	0	0	0	1	0	3	0	0	2	1	0	2	0	0	0	0	2	0	Chryseobacterium daeguense DSM 19388
1121287	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	1	0	Chryseobacterium gregarium DSM 19109
1121288	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	1	0	Chryseobacterium palustre DSM 21579
1121289	8	0	0	0	14	0	9	13	0	26	0	0	22	30	0	12	0	7	0	10	22	0	Clostridiisalibacter paucivorans DSM 22131
1121296	37	0	4	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[Clostridium] aminophilum DSM 10710
1121298	8	0	0	0	5	0	2	8	0	5	0	0	5	8	0	6	0	4	0	6	13	0	Clostridium amylolyticum
1121303	1	0	0	0	1	0	0	4	0	2	0	0	2	1	0	0	6	0	0	0	0	0	[Clostridium] cellobioparum DSM 1351 = ATCC 15832
1121321	46	2	2	2	49	0	3	28	0	36	0	2	41	31	0	16	0	12	0	18	35	0	Asaccharospora irregularis DSM 2635
1121323	4	0	0	0	2	0	2	6	0	0	0	0	6	9	0	4	0	8	0	0	18	0	[Clostridium] lactatifermentans DSM 14214
1121326	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Clostridium magnum DSM 2767
1121331	9	0	0	0	24	0	4	7	0	8	2	0	16	10	0	3	0	10	0	7	31	2	Clostridium proteolyticum DSM 3090
1121333	2	0	0	0	0	0	0	2	0	0	0	0	6	0	0	2	0	2	0	0	2	0	[Clostridium] saccharogumia DSM 17460
1121334	2	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	2	0	0	0	0	[Clostridium] sporosphaeroides DSM 1294
1121344	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	[Clostridium] viride DSM 6836
1121345	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	Anaerocolumna xylanovorans DSM 12503
1121346	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Cohnella laeviribosi DSM 21336
1121348	50	0	7	0	93	0	70	81	0	207	0	0	335	124	0	109	0	190	0	115	160	1	Comamonas badia DSM 17552
1121349	520	4	56	4	1005	0	684	592	2	2136	0	0	5602	2009	8	736	3	1098	4	530	2252	4	Comamonas composti DSM 21721
1121351	7	0	0	0	3	0	1	7	0	14	0	0	25	4	0	9	0	21	0	14	8	0	Conchiformibius kuhniae DSM 17694
1121352	3	0	0	0	2	0	5	5	0	5	0	0	20	2	0	10	0	19	0	9	9	0	Conchiformibius steedae DSM 2580
1121360	11	0	14	0	22	0	43	18	0	41	0	0	29	32	0	22	0	30	0	24	25	2	Corynebacterium freiburgense DSM 45254
1121362	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	Corynebacterium halotolerans YIM 70093 = DSM 44683
1121364	0	0	0	0	4	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	Corynebacterium massiliense DSM 45435
1121368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	Corynebacterium pseudodiphtheriticum DSM 44287
1121372	0	0	0	0	2	0	0	0	0	2	0	0	0	2	0	0	2	2	0	0	0	0	Gryllotalpicola ginsengisoli DSM 22003
1121374	1	0	0	0	2	0	0	2	0	0	0	0	0	0	0	1	0	0	0	16	0	0	Dasania marina DSM 21967
1121375	1	0	0	0	3	0	0	0	0	1	0	0	1	0	0	0	0	5	0	1	0	0	Deefgea rivuli DSM 18356
1121377	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	Deinococcus apachensis DSM 19763
1121380	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Deinococcus frigens DSM 12807
1121388	2	0	0	0	1	0	0	4	0	3	1	0	18	4	2	5	0	6	0	1	3	0	Derxia gummosa DSM 723
1121391	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	Desulfacinum infernum DSM 9756
1121392	8	0	1	0	2	0	1	12	0	11	0	0	25	30	0	9	0	20	0	16	11	0	Desulfatibacillum aliphaticivorans DSM 15576
1121394	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	Desulfatirhabdium butyrativorans DSM 18734
1121396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	Desulfobacter curvatus DSM 3379
1121398	0	0	0	0	2	0	2	2	0	7	0	0	0	10	0	14	0	9	0	12	15	0	Desulfobacter vibrioformis DSM 8776
1121399	40	0	3	0	27	0	10	38	0	67	0	0	86	42	0	30	0	62	0	42	72	0	Desulfatiglans anilini DSM 4660
1121402	2	1	0	0	6	0	2	2	0	7	0	0	4	6	0	7	0	7	0	5	6	0	Desulfobulbus elongatus DSM 2908
1121403	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Desulfobulbus japonicus DSM 18378
1121406	6	0	0	0	4	0	5	13	0	22	0	0	9	20	0	12	0	9	0	22	18	0	Desulfocurvus vexinensis DSM 17965
1121409	2	0	0	0	8	0	4	8	0	8	0	0	15	6	0	12	0	8	0	17	10	0	Desulfofustis glycolicus DSM 9705
1121411	8	0	0	0	6	0	6	6	0	16	0	0	14	14	0	10	0	11	0	8	20	0	Desulfomicrobium escambiense DSM 10707
