Subsystem 3	FAME000104	FAME000105	FAME000106	FAME000107	FAME000108	FAME000109	FAME000110	FAME000111	FAME000112	FAME000113	FAME000114	FAME000115	FAME000116	FAME000117	FAME000118	FAME000119	FAME000120	FAME000121	FAME000122	FAME000123	FAME000124	FAME000125	FAME000126	FAME000127	FAME000128	FAME000129	FAME000130	FAME000131	FAME000132
Amidase clustered with urea and nitrile hydratase functions	0.004126368489276	0.0097752716496542	0.0077561633645122	0.0118297085147579	0.0094443422921293	0.0096742818937271	0.010101562098939	0.0114649276328874	0.0119344811863767	0.0129275292233016	0.0123831493884236	0.0049761508187445	0.0128937175219373	0.0126242416697519	0.0130172871360729	0.012263153185266	0.0134958984728249	0.0128679469768261	0.0125820648279503	0.0141220937653528	0.0110382835494498	0.0054109445386733	0.0082305546784359	0.010316264228854	0.0093471657277174	0.0098325408682796	0.011489422006971	0.0123741877387309	0.0083745131283335
Amino acid racemase	0.0303705402835021	0.0340842847654668	0.0297331328851776	0.0361426878506651	0.0389926182447766	0.039315653466995	0.0410771793478108	0.0413743748063659	0.0400751322227623	0.0396830844583181	0.0408141558689272	0.032217918118414	0.0414888839937338	0.037115191217167	0.0383993659355056	0.0372764772504694	0.034774348855554	0.0323764019384455	0.0325455426526802	0.0350454009221699	0.0501190471348978	0.0351864783493332	0.0356940312253914	0.0531181281777486	0.0446590307767513	0.0532055192113459	0.0418805473924658	0.0377882249216056	0.0712856277331451
Aminoglycoside adenylyltransferases	0.0036559355996191	0.0016463615409944	0.0014141071327563	0.0013467197274239	0.0011620300528313	0.0023331398476954	0.0029807888160803	0.0002097242859674				0.0054793570813142	3.786701181185699e-05									0.0049926136674508	0.0042029892953095	0.0060034447351859	0.0078909226574692	0.0050106210712996	0.0025749275300951	0.0012566649945097	
Ammonia assimilation	0.4531478411969099	0.4265334681781833	0.4266425497122941	0.427207918572079	0.4174558787442149	0.4256778301516616	0.407219517826655	0.4105291728229495	0.406361400993054	0.4074832495682594	0.4077698622250165	0.4650408631441106	0.4108917895861422	0.4030999856107906	0.4096008461811212	0.4112212252298253	0.4163155804586282	0.4196685236471734	0.4142249155469454	0.4173276630574431	0.4404950855194119	0.4777988273057212	0.4385394240994601	0.3857468561271014	0.3833506973943008	0.3869668928030627	0.4137255272211784	0.416602559769986	0.4077855355522365
An Arabinose Sensor	0.0002957006734986	8.231807704972011e-05	6.427759694347171e-05	6.121453306472397e-05								0.0001956913243326											0.0001257304490049		0.000136050390646	0.0001686266706687		5.094587815579997e-05	
Anaerobic Aromatic Degredation (benzoate)	0.0001254487705751	0.0001028975963121	0.0002571103877738	0.0001938460213716	0.0001822792239735	7.070120750592298e-05						0.0002236472278087								1.0288072194283245e-05		0.0003248618482245	0.0012094071761432	0.0004968368056705	0.0002494257161843	0.0002248355608916	0.0002574927530095	0.0002094441657516	2.827635271243741e-05
Anaerobic Oxidative Degradation of L-Ornithine	0.0222581961506224	0.0028811326967402	0.0019926055052476	0.0028158685209773	0.0002050641269702			5.243107149186323e-05	5.102022594817264e-05	0.0001771399950666		0.0258964852533541	3.786701181185699e-05	5.389217361687085e-05				3.677431858107027e-05		2.057614438856649e-05	2.7728574961984124e-05	0.0153881928106363	0.0128245057985086	0.0119654864032327	0.0113375325538351	0.0035170705596622	0.0024318760006454	0.0026831495828721	0.0001131054108497
Anaerobic benzoate metabolism	0.0206023209899038	0.012490208199075	0.0051503048263625	0.0157856178175057	0.0024669476723627	0.0034995349850563	0.0017407423728071	0.0030886456718936	0.0019604371190388	0.001254552533794	0.0009298397203857	0.0253982744841904	0.0012300384886275	0.0009627284251428	0.0011545967388439	0.0010566583023631	0.0011253988371148	0.0011025753966846	0.0011285893698017	0.0011621226152677	0.0011367233923465	0.0181367355262753	0.0171449816503344	0.0155385042580424	0.0168765326355018	0.02327895673957	0.0186207151042024	0.0196017839272203	0.001436649797162
Anaerobic respiratory reductases	0.2020632828503197	0.2211732101816889	0.2327979566655447	0.1982994228184147	0.2178738243280448	0.2303361218023074	0.2322039106551831	0.2253441944366028	0.23246650397788	0.2393411284377155	0.2314977515036262	0.2179148649363917	0.2303308180878807	0.2372615483328335	0.2418711328123038	0.2425483592558779	0.251702231240602	0.2499340113073671	0.238218485540896	0.2339650888121915	0.1824111022639285	0.2061456758391833	0.1966278364777771	0.1555397068070547	0.1647876610477875	0.1658936068671399	0.1894108568370794	0.1818190945822058	0.1397826521705222
Anthrose Biosynthesis	0.0001075275176358							5.243107149186323e-05				0.0002795590347609										6.839196804727253e-05		8.280613427842735e-05	3.0233420143560388e-05				
Archaeal lipids	0.0091948796107055	0.0143892874211656	0.0145917019826895	0.0137130468679442	0.0129999888841181	0.0147110267911439	0.0141971120301308	0.0128727718605583	0.0153856258517879	0.0143591434675834	0.013693149980746	0.0135411643856357	0.0139500186574566	0.0133008109684248	0.0147840340552307	0.0150907860712506	0.0153074883018251	0.0162691367147954	0.0141354294252347	0.0140828927652093	0.0109791832965076	0.0125032176232072	0.0123927033212649	0.0097166334373884	0.0092501357903115	0.0101747375066738	0.0139217159603822	0.0140833528038706	0.0067830881223005
Archease2	0.0001344093970448									2.2142499383331395e-05		0.0001304608828884												0.0001449107349872	7.558355035890096e-05	2.4089524381248523e-05	1.430515294497323e-05		
Arginine Biosynthesis extended	0.2982492036755259	0.2212257161672704	0.2209838786073302	0.2247443970167845	0.2126708668356851	0.2122155660963201	0.2127892873288798	0.207495091577857	0.2068266422858011	0.202912388182223	0.201906463046098	0.2724032553344987	0.2063285117267189	0.1986968513138282	0.2026285343785974	0.2078201071705704	0.2042498684158504	0.2011855549986285	0.2041247820549638	0.2140272240222927	0.2320918695751358	0.2833376648246429	0.2481386205741234	0.2259096253850483	0.2265563653601135	0.2331435025279812	0.2291665519983772	0.2280318637409841	0.2458789101011801
Arginine Deiminase Pathway	0.1061181391011298	0.0858250231274597	0.0824557604847777	0.115432536497926	0.0883286059542092	0.0888882514557797	0.0853783082320159	0.0815400533688382	0.0712363830964935	0.0698987039699874	0.0735773336816998	0.1395458859014151	0.0725923238770565	0.0688283895347863	0.0681253835165663	0.0685599743001858	0.063952444847955	0.0600034298181126	0.0599889178031717	0.05976684073399	0.0875904090186642	0.1318759981970577	0.1259866996343879	0.1410112561138542	0.1507157589456585	0.1487214966725149	0.1463460061729591	0.1471930737671575	0.128388779490822
Arginine and Ornithine Degradation	0.4554202618882031	0.6623442816375809	0.6414360523466258	0.6832553630222461	0.6605276547642911	0.6651865766435281	0.6687299058537475	0.6637331107659316	0.6530834889419562	0.6393536904239896	0.6526767818545826	0.57891364477328	0.6585968171067832	0.6412301253041797	0.6396971398449562	0.6467960940641684	0.6330348758653822	0.6315989160410798	0.632778099205987	0.6317206476141429	0.6459972611146434	0.5779332175229335	0.6113780250801996	0.6919581738329458	0.6637513803355906	0.6820073693797587	0.7147677184668877	0.7010213194464865	0.702195823060264
Aromatic Amin Catabolism	0.0381812293871989	0.0906994292613324	0.078231191946617	0.1012304733291341	0.0819060300473629	0.0834722022884095	0.0857177869582918	0.0995403892273024	0.1110608278439822	0.1113767718981567	0.1101381883849459	0.0503038527148816	0.1110431187876798	0.1057526122883857	0.1153201403543176	0.1206923107389134	0.125966769853985	0.1278275313877999	0.1278879711746836	0.1267754554855354	0.0844492236183867	0.0409337327424267	0.0606050700025229	0.0497264637364336	0.0604905231328998	0.0540215614090958	0.087048763023888	0.1016064593939273	0.0254100730924866
Aromatic amino acid degradation	0.1240849632264851	0.2391367577653386	0.2355297967677062	0.2524089449124295	0.2194960845283446	0.2211380584835675	0.225740341593667	0.2315600795414307	0.2436862652604227	0.2546051601175794	0.2452958526595536	0.1675797996605407	0.2478793526710062	0.2473440332907866	0.2633354413805193	0.2636108747557744	0.2722576258541604	0.2758944219120026	0.2779043623820343	0.2737283925621082	0.222571263361938	0.169876529700352	0.189153206794446	0.136263014364104	0.1564025213059951	0.162666692912777	0.2185921375282689	0.2390873079892306	0.1185542640174363
Aromatic amino acid interconversions with aryl acids	0.0919897913374756	0.0042805400065854	0.0011891355434542	0.0057235588415516	0.0008544338623759	0.0003181554337766	0.0003903413925819	0.0001835087502215	0.0001530606778445	0.0004207074882832	0.0002457724306099	0.0412349576272371	0.0005869386830837	0.0004041913021265	0.0001532196622195	0.0004180620404067	0.0002272848428697	0.0001838715929053	0.0002610988781451	0.0001028807219428	0.0002079643122148	0.0482505334573507	0.0246252065122624	0.0150293133715345	0.0158271954451538	0.015899086091624	0.0091982133436177	0.0085079616520185	0.0002262108216994
Arsenic resistance	0.1384954427149838	0.1568708154977499	0.162183090021203	0.1162361958677333	0.1680272671491141	0.1711676233718395	0.1730986648195238	0.2052589063787292	0.2059346386688075	0.2134389323890591	0.2126120580491794	0.1661139784549442	0.2050751136357468	0.2198351582121523	0.206035756617206	0.2118694414251075	0.2166575546106935	0.2122920121154218	0.2164103546012875	0.2197840862864729	0.2189725564747886	0.1401636391822144	0.1296640159095718	0.1368509379174809	0.1129319020429125	0.1068852196795997	0.0850345974892358	0.0701354922611512	0.2005264679857019
At1g01770	0.0028225973379412		0.0001285551938869	0.0002448581322588	0.0002050641269702		7.097116228762767e-05					0.0035038065690036		5.389217361687085e-05	3.830491555489841e-05					2.057614438856649e-05		0.0021110320803924	0.0039096182476312	0.0005554911507844	0.0001914783275758	8.431333533436983e-05	0.0002288824471195	0.0002717113501642	
At1g14345	0.0057123993744049	0.0043422785643727	0.0042851731295647	0.0023414558897256	0.0037196354142101	0.0038591075763649	0.0038324427635318	0.0034517122065476	0.0035671641308764	0.0034025640719052	0.0032549092412828	0.0062108698889386	0.0035847437848558	0.0037724521531809	0.0033612563399423	0.0034691814932002	0.0031441069930311	0.003300495092651	0.0030954722553431	0.0028840895717973	0.0032118932664298	0.0057962192920063	0.0050202372138419	0.003843584732757	0.0043611708557085	0.0040430251753195	0.0035905933891882	0.0028190052579542	0.0046420345702918
At1g21350	0.0403893197627461	0.0403372297223137	0.0413320762675931	0.0478335705493656	0.0455750682209833	0.0442328076743445	0.0460429921446527	0.0462757053106799	0.0483032369474611	0.0445496192077056	0.0458458310414827	0.0411395081853688	0.0472416818091135	0.0500095846803061	0.0446265338527016	0.0470131545299098	0.0464199282090812	0.0468957201213315	0.0430307528889759	0.0428681105953128	0.0501216879515609	0.0438928523662752	0.0414778621551684	0.0412339553256961	0.0405806522216376	0.0459434644252364	0.0449573264117828	0.0480402783827264	0.0541344040214681
At1g24340	0.0012285018889896	0.0007586982768082	0.0012394863277266	0.0003866718005255	0.0011232957177369	0.0008154205932349	0.0007712199635255	0.0010040550190691	0.001305267447174	0.0013396212126915	0.0010568214516227	0.0013418833668524	0.0012868472847396	0.0012368253845071	0.0013196043408662	0.0015666324882612	0.001483550156186	0.0014489081520941	0.00150102843947	0.0013470515859714	0.0009275208324783	0.0020563185059546	0.0015123576866028	0.00025876916962	0.0001385698423246	0.0001003730182552	0.0001740460274971	8.490979692633327e-05	0.0003082122445655
At1g26220 At1g32070	0.0066398242140141	0.0032515640434639	0.0023354193556128	0.0021425086572653	0.0013670941798015	0.0015200759613773	0.001141452860126	0.0010748369655831	0.0006632629373262	0.0005757049839666	0.000850750721342	0.0055911806952185	0.0010855210052732	0.0010508973855289	0.0006001103436934	0.0008434585025751	0.0002892716181978	0.0002329040176801	0.0010269889207042	0.0008641980643197	0.0021766931345157	0.0045024712297787	0.0036102600357146	0.0053823987280977	0.0049859948720088	0.0053318147297163	0.0032115068361464	0.0028218355845184	0.0028559116239561
At1g33290 At1g73170 At3g10420	0.0003225825529075	8.231807704972011e-05	0.0002892491862456			7.070120750592298e-05		7.864660723779486e-05	0.0001275505648704	8.856999753332558e-05	9.452785792689818e-05	0.000307514938237	5.680051771778548e-05	5.389217361687085e-05	3.830491555489841e-05	0.0001980293875611	2.066225844270212e-05					0.0002051759041418	7.184597085999267e-05	0.000207015335696		9.635809752499408e-05	2.861030588994646e-05	3.3963918770533313e-05	0.000197934468987
At1g48360	0.0194624806920901	0.0382367467895949	0.0408484128575762	0.0376469378348052	0.0457293003143633	0.0450366691812729	0.0479410201252924	0.0461917739843315	0.0416069942607347	0.0419378938320296	0.0439932650791784	0.0308633174376066	0.0450617440561098	0.0419281110739255	0.0409096498126315	0.0422682726116555	0.0368408068033378	0.0354504431121517	0.036379777021558	0.038467101934425	0.0467226488109432	0.032896536630738	0.0375574812670611	0.0612765393660362	0.0496281591656543	0.0551409213086778	0.050225391989801	0.0465475506750159	0.0633107537231473
At1g54520	0.0038414483177328	0.0026435209140181	0.0027691354554504	0.0022889818733229	0.00247169098851	0.0026134043313022	0.0026456011312184	0.0030455208272565	0.0030729783939849	0.0029223402292188	0.0028208354080288	0.0038770037612663	0.0027348083227296	0.0030827042648829	0.0026678668939869	0.0031578384644979	0.0028805812047976	0.0028481338283275	0.0025699451429875	0.0027322009573233	0.0033105827858084	0.004315540585511	0.0028593309764672	0.0030064123254146	0.0027563455767246	0.0030288631511126	0.0024928824205784	0.0022641289244126	0.0041773720815627
At1g69340 At2g40600	0.0545915139200368	0.1054870522462112	0.1021666182658847	0.081187765296756	0.1034655751113582	0.090123653282828	0.09533674486344	0.1015428595649198	0.1025314920178695	0.0995293319809758	0.106338912123607	0.0552047315314282	0.1038117535925563	0.1084821133896765	0.1003392127894182	0.1032484153599172	0.1003157517057345	0.1001097569989262	0.1096320616718111	0.1138522227138759	0.113890696348568	0.0550722156157014	0.0694721469823879	0.1097667348164184	0.0939027973092278	0.097946578503581	0.0748537944528953	0.0608524029272415	0.1115825380941576
At2g23840	0.0656464455793378	0.0477842717594117	0.0487138481368924	0.051216159330819	0.0523107195449581	0.0526688645315373	0.052114124467805	0.0531502510224933	0.0526171590203504	0.0499962874409367	0.0526595790939164	0.06351954015148	0.0519415489854607	0.0487724171232681	0.0507884875342398	0.0500222232979374	0.0479336846192765	0.0466886748705268	0.0487268528591777	0.0453120993010214	0.0527386272306119	0.0677969579252612	0.0575671828679929	0.0612040839985426	0.0582713900943625	0.0594489312521911	0.0545937088607643	0.0509843705970732	0.0654578714391118
At2g25870	0.0343212475219707	0.0641766227315289	0.0604761637448723	0.0656887268304758	0.0657570722309467	0.0631130760220559	0.0669493880552181	0.0633244604339879	0.0604379730870095	0.064028408358445	0.0623466143409063	0.0448747718853744	0.0638028171132459	0.0661152317528274	0.0616117916456417	0.0647668039455981	0.0617613931836054	0.0587788611330794	0.0636803320421106	0.0623900833098492	0.0792398242457692	0.0446307444994318	0.0510736098039191	0.0632061586309127	0.0601771199558477	0.0623198995903445	0.0622533776785669	0.0607399692275865	0.0943477122502064
At2g33980 At1g28960	0.0051595287212272	0.0001646361540994	2.1425865647823905e-05	0.0001428339104843	3.417735449503984e-05	0.0002003200879334	0.0002365705409587	0.0002009857740521	0.0001020404518963	0.0001107124969166	9.578822936592352e-05	0.0038784156755832	5.048934908247598e-05	2.6946086808435426e-05		4.400653056913647e-05	6.198677532810634e-05	3.677431858107027e-05	1.740659187634357e-05	2.057614438856649e-05		0.004194707373566	0.0028184303508122	0.0013801022379737	0.0007407187935172	0.0006745066826749	0.0002002721412296	0.0004019063721179	
At2g44920 At1g12250	0.0001612912764537	0.0002469542311491		6.121453306472397e-05			7.097116228762767e-05	5.243107149186323e-05	5.102022594817264e-05			0.0002236472278087	0.0001136010354355	5.389217361687085e-05	0.0001149147466646	0.0001320195917074		3.677431858107027e-05	3.481318375268714e-05	4.115228877713298e-05	8.318572488595237e-05	0.0002051759041418	0.0001077689562899	4.140306713921367e-05				6.792783754106663e-05	0.0001696581162746
