Subsystem 3	FAME000001	FAME000005	FAME000004	FAME000003	FAME000002	FAME000006	FAME000007	FAME000008	FAME000009	FAME000010	FAME000011	FAME000012	FAME000013	FAME000014	FAME000016	FAME000015	FAME000017	FAME000018	FAME000019	FAME000020	FAME000022	FAME000023
Arginine Deiminase Pathway	0.1391686621603113	0.1155570925783076	0.0591847893683278	0.0953115293622657	0.1617233263834367	0.1526525197319589	0.0861840311110039	0.113262509213246	0.0599831111365832	0.1154919939926891	0.1648994748256856	0.0861595378184177	0.1163504988255696	0.1195170256121238	0.1164798206555879	0.0564410634811753	0.0604426420839921	0.1169950976072124	0.1313639244316586	0.1282060509712261	0.1169538346761538	0.0563183670873124
Arginine and Ornithine Degradation	0.6310411529020057	0.6536535890894035	0.5921383195529394	0.6338355817184899	0.6406111559619727	0.6408868819448077	0.6281884291913785	0.6344315193432739	0.609519222769991	0.6485049700314007	0.6028322972698014	0.6037448976880342	0.6303649581381674	0.6249219051880159	0.6541572345657038	0.5977795475754647	0.5816757899736099	0.6625352165987195	0.7180713923311569	0.6336153476019538	0.6425020264083715	0.5504644026627444
Aromatic Amin Catabolism	0.0685565206216307	0.0806097501176516	0.1182804026067589	0.0840298701259295	0.1108373272679683	0.1654395244793501	0.0988170797504313	0.0715015397329052	0.1193687562272401	0.0761648528741516	0.0564306555141206	0.0192483218454496	0.0709315020434451	0.0739343824966819	0.0683982707584856	0.1234538219960106	0.117292238823138	0.0674264971471996	0.0190001370480372	0.0594984310593966	0.0643716790344612	0.1240990242747906
Aromatic amino acid degradation	0.2060417546553191	0.2169399801245016	0.2781356556674958	0.2231733109651968	0.3664124764199911	0.2347403953229395	0.2500358380745338	0.2215410529024909	0.2857187337430462	0.2313889751575592	0.1577171315371187	0.0731676302888661	0.2333666639680732	0.2220325859717512	0.2184514741864041	0.2911892532885486	0.2722736163056548	0.2197748484688328	0.1072995763473291	0.2099742169757569	0.2250124394978878	0.3559159862927677
Aromatic amino acid interconversions with aryl acids	0.0040033651034822	0.0033947487009539	0.0001408044156264	0.0007454766829018	0.0001480802036229	0.0101285019341226	0.0033641711728332	0.0050590531564894	9.643956160228542e-05	0.0076795510675878	8.57536343819478e-05	0.0001033806150319	0.0126383945859116	0.006537508850206	0.0016170438653816	0.0002644996330166	5.189137578307326e-05	0.0030528094115791	7.801596050520015e-05	0.0013740826035646	0.0080024827490649	0.0003895696991921
Arsenic resistance	0.1627877031296702	0.1730434321486251	0.1191440030226014	0.158245081972616	0.0450093304631159	0.1180468047903723	0.1931446354268701	0.1719338221761439	0.1227400077592515	0.1692044543381212	0.0556207600782911	0.0566985239775255	0.1726999331743894	0.1666334806195621	0.1653102084908557	0.4451607778784195	0.1191209773913599	0.1602205755805001	0.2464166619206956	0.1560914215979437	0.1662848049677603	0.3406627359722657
At1g01770	0.0018562206285498	0.001983703917224	0.0126864778479453	0.0007847122977914	0.0001833373949617	0.0385054018676981	0.0016801043313089	0.0030563518313032	2.7554160457795834e-05	0.0057462230524573	0.0001429227239699		0.008824265146378	0.004511450824189	0.0009117814387816	0.0001447510429444	0.0124366330626765	0.001731246895744	1.950399012630004e-05	0.0005147357054622	0.0047788677900776	3.831833106808133e-05
At1g14345	0.0091103434937854	0.0053084550764916	0.0031352449879494	0.0029675203394811	0.002002608468044	0.0022344977142187	0.0038892037763673	0.0053205523741092	0.0027186771651691	0.0049108599314811	0.0030204335665641	0.0048215570177403	0.005744003565725	0.0057514766722741	0.0035376706786702	0.0035036331985411	0.0028345664021503	0.0040317096465228	0.0042421178524702	0.0057875050612042	0.005301998287808	0.0024204412458004
At1g21350	0.0390140246917488	0.036156723886549	0.0444786398025249	0.0336294433978871	0.0471487032552769	0.0381747770270143	0.0404515025280208	0.0381060425990328	0.0436834256493927	0.0378244918270204	0.0478781823979076	0.0180662000667389	0.0401580142739395	0.0402824386946787	0.0396831149855023	0.0451669499124995	0.0423357539630542	0.0393617551049294	0.0526359057535982	0.0386327062992471	0.0408592691099419	0.0380144758261234
At1g24340	0.0021297522884638	0.0021995604872847	0.0011376996782619	0.0008184549265964		6.379918337045282e-05	0.0019115149278854	0.0018685075803393	0.0010695606617701	0.0033209819519797		0.0008988370140278	0.0037498664162154	0.002230622232686	0.0014619480872333	0.0017496453336264	0.0011563128236994	0.0017223735474234	6.826396544205012e-05	0.0014973138211858	0.0019528185439729	0.0009260263341452
At1g26220 At1g32070	0.0011273299047325	0.0007580865835463	0.0016051703381418	0.000910266265438	0.000232697462836	0.003635637674364	0.0011253529011597	0.0010689577773923	0.0021354474354791	0.0009098014188849	0.0013005967881262	0.0001378408200426	0.0008677491574601	0.0010023468090048	0.0011854191299221	0.0001065894043499	0.0014659313658718	0.0011554232281301	0.002990611819366	0.0010949039158562	0.0011240236370152	0.0019095301648927
At1g48360	0.0354326271599672	0.0308966507586819	0.037693342063207	0.0360732243294711	0.0379719950718908	0.017924823193842	0.0332850858089512	0.0301400171410823	0.0343049297699558	0.0306065468234883	0.0269504616499265	0.0400427582223772	0.0321731636186556	0.0322869616008949	0.0365662562968679	0.034049393056245	0.0371023336848973	0.0356255495340132	0.0689953650717863	0.0374404793218889	0.0334450051994929	0.0322448755937904
At1g54520	0.0034545611960827	0.0030396090293768	0.0025230078834319	0.0028101498550331	0.0017695584332945	0.0007348607692207	0.0027198275582522	0.0029156259900669	0.0027524697784059	0.002981801197999	0.000480912280012	7.75354612739662e-06	0.0030329130652159	0.0029617782484779	0.0033651665100231	0.0029064488426448	0.0026281980323086	0.0031983214540424	0.0039468188579508	0.0033294966620552	0.0034107303588789	0.0025130411145446
At1g69340 At2g40600	0.0743832073583944	0.069591048958474	0.1161812613599143	0.0658087507913161	0.0413667046818227	0.0502334035711387	0.0964437839124634	0.0626174312431582	0.1048012461204224	0.0662000996267152	0.0554136591179588	0.0322341031163326	0.0667627712519705	0.0659516652325808	0.0605863019733178	0.0866941854931429	0.1072044233354583	0.0603923925743378	0.1111442628730272	0.0622113169781438	0.0618876455204549	0.0981221866740115
At2g23840	0.0598626409383736	0.054864575042917	0.0462875742449949	0.0467120920921612	0.0463505140216439	0.0391061520728323	0.0504530575679823	0.0563488718974776	0.0460857110736864	0.057018909105917	0.042443761337345	0.0162824468675329	0.057984684614139	0.0536337439714982	0.0537387251977894	0.0468274887599498	0.048773136526642	0.0563727594701093	0.0653776999698595	0.055829848616229	0.0576308362335264	0.0458836468986228
At2g25870	0.0645741292324599	0.0621002122454542	0.07385871638517	0.0687911282751452	0.0760612454886913	0.0501833343450496	0.0591777444924597	0.059534793858732	0.0726990079759383	0.0573207966224313	0.0637762221377446	0.0318785613186036	0.0541912158688306	0.0620453708430524	0.0645748468817105	0.0634016593997483	0.0726186345263431	0.0626181644764249	0.08372802312659	0.064752506103716	0.0598002680578121	0.0681254793147002
At2g33980 At1g28960	0.001836298669504	0.0008984250510857	7.0402207813237e-05	0.0002280897078913	0.0001269258888196	0.0019506066111827	0.0010579902274988	0.0019414722400849	0.004803608639809	0.0030308793631853		5.169030751597748e-05	0.0044137193145055	0.002241482473423	0.000873575421528	2.3686534299996584e-05	0.0001167555955119	0.0012426463541752	3.900798025260008e-05	0.0008070008941569	0.0028932415545647	1.9159165534040665e-05
At3g21300	0.1128069863211401	0.0778462471718748	0.0573684124067463	0.054029534269066	0.0531368182105367	0.0747589062438947	0.0701479220913431	0.0840950869322895	0.0588088446650736	0.082044030997596	0.0547117715538424	0.0461491065502646	0.0875290145566854	0.0850928347621138	0.0733508031896119	0.0541833419868138	0.062052572017662	0.0746318447781781	0.0736187859312257	0.083674432981542	0.0883633391089768	0.0574960171288049
At3g50560	0.0015033173540248	0.0015531530004364	0.0001056033117198	0.0007114724833308	0.000135387614741	3.9683702574922806e-05	0.0020089926791831	0.0021256697377645	1.8369440305197223e-05	0.0050206859599037	7.146136198495651e-05	0.003837143827936	0.0081858001091519	0.0031676295605355	0.0010396167073219	0.0001737012515333	3.026996920679273e-05	0.0016342334188163	3.575731523155006e-05	0.0008898820670704	0.0042925314772905	4.151152532375477e-05
At4g10620 At3g57180 At3g47450	0.0771382545830489	0.0493853787930439	0.0330571220046793	0.0297173536553789	0.0208683469295319	0.0274367014418004	0.0373381676863677	0.0433658093129628	0.0321931329888695	0.0424985867702061	0.0135860299652599	0.0079775374599658	0.0458119797148421	0.0470007692814647	0.0309324766499869	0.0318640846810294	0.0317121170254306	0.0316794987150474	0.055623429441195	0.0410180482665303	0.0407516974557915	0.0284718276726605
At4g17370	0.0004553590639031	0.000665637000187	5.63217662505896e-05	0.0005022158705865	0.0008038639625247	0.0007417799789004	0.0003922885113197	0.000574022672824	1.3777080228897916e-05	0.0006017095747625	0.0001572149963669	0.0002412214350745	0.0006961827526137	0.0004646758741568	0.0006443393180064	0.0002368653429999		0.000860903581744	0.0002340478815156	0.0005758060433985	0.0006786557808394	0.0001149549932042
At5g04520 AT1G06240	0.1027663189620747	0.088038549595572	0.1084442754791455	0.0757040726463624	0.0774600493713501	0.0556722663423591	0.1068441631228238	0.0956607508655367	0.1091071276367493	0.0984987349063573	0.0614377149438665	0.103921065913872	0.106985664914258	0.0929136323866193	0.1046879095898942	0.1076647730072043	0.1084317864081783	0.1056603525861905	0.1603227988381863	0.1048420664352795	0.1115164755304697	0.1027467729259532
At5g37530 (CsdL protein family)	0.2224305027348382	0.2099699746170582	0.2040573391746644	0.201386056535145	0.2180053378984749	0.2436951213092085	0.2133771894289267	0.2163618059984262	0.2054925799055384	0.2138772402901371	0.2310834268884161	0.2730584564310284	0.2168675464976054	0.2154269807930361	0.2056447042288575	0.2099055552457505	0.2095254424548012	0.211406129389059	0.216717656119734	0.2081982804143693	0.2135467941471551	0.1896679396519418
At5g63290	0.2150010722320608	0.1793278070388627	0.1883468030636802	0.1666565189665239	0.2722508268852291	0.2243303644109345	0.1839967183018732	0.1999038149386472	0.1917784329019974	0.1970786626969148	0.2221940868631317	0.3389857751227441	0.2069459240334967	0.2075407731418428	0.1912633396579679	0.1780254163581398	0.1884799374865415	0.1959450714889983	0.204508291282421	0.1968309870462619	0.2013709497600256	0.2180274567385889
Autoinducer 2 (AI-2) transport and processing (lsrACDBFGE operon)	0.1112631926058795	0.1562734475255795	0.2999049570194521	0.132682294159763	0.276877544158927	0.2198232915250262	0.2138796588817605	0.1266625673794191	0.3097317253460067	0.1326089329017731	0.2817883482154	0.1769669368117004	0.1185892774844818	0.1348158238478922	0.1081822112760064	0.3222031887759935	0.300711634620962	0.1165925874238147	0.3049214808365495	0.0899466267264994	0.1058554898792258	0.2760720798462056
Auxin degradation	0.0129668462642568	0.0140722133310379	0.020951417671379	0.017155324203438	0.0220652263143663	0.0199954343523572	0.0174662261291215	0.017813229515241	0.0210269516078266	0.0160919747478278	0.0212834168414932	0.0225333502855662	0.0167054723145396	0.0165677084243653	0.0170042099943065	0.0213016121857788	0.0207881381586467	0.0174749177593446	0.006270826933393	0.0163573213092406	0.0162149246303275	0.0189110239290007
B12 duf71	0.0053213109078456	0.0063355312499358	0.0079195656909134	0.0093277861950796	0.0079289897601834	0.0043773443117563	0.0072116064892488	0.0061086830189501	0.0088108563175905	0.006333545340516	0.0053913699725177	7.581245102343363e-05	0.0055096011743938	0.0066507271103737	0.0073282152226233	0.0067929852929549	0.0073512108445382	0.0068143804829534	0.0052656520847658	0.0067882022212227	0.0057157693965155	0.0086729063606633
BEY LIP	0.3236875521272963	0.3144703557100228	0.3663391334956688	0.2957404701524399	0.4089491632297382	0.4502692810305249	0.3634831841191342	0.3284019175376471	0.3758590153478153	0.3365361666912891	0.3389256897706054	0.4594173194844164	0.344203883665884	0.335558581264947	0.3285775380599576	0.3644352099703056	0.3390838850263803	0.3305252238599883	0.3120160446902122	0.3219170318303767	0.3367953804815508	0.3896596930702194
Bacillibactin Siderophore	0.0004079258280799	0.0001996911000561		7.062410680122701e-05	8.461725921312718e-05	0.0013736666275934	7.132518387632402e-05	0.000198994526579		0.0002812113476553	1.4292272396991302e-05	3.446020501065165e-05	0.0003302405364962	0.0003008820794348	0.0002540183849833			0.00030867924477	0.0003510718222734	0.0003249814411605	0.000413555866449	
Bacillus biofilm matrix protein component TasA and homologs	5.69198829878992e-05	9.984555002805665e-05	8.44826493758844e-05	4.708273786748468e-05		0.0336090434884538	0.0001188753064605	0.000198994526579		6.203191492397305e-05		3.446020501065165e-05	0.0001309061586111	0.0001228453460414	0.0002478228146178		0.0001556741273492	0.0002831919676789		0.0001766677633154	0.000155525283109	
Bacitracin Stress Response	0.0130820864400521	0.0058335687099725	0.0001689652987517	0.0014464863355955	0.0001833373949617	0.0758813445082639	0.0026033692114858	0.0057963533895834	0.0001791020429756	0.00543399574734	0.0003239581743318	0.0003273719476011	0.0065998521633115	0.0052013431660884	0.0022665461586926	0.0002921339230332	0.0001881062372136	0.002103172346629	0.0014920552446619	0.0039706625076021	0.004665758493271	0.0001021822161815
BactLuciferaseComplex	0.0010991861848107	0.0005031106326413	0.0006426045330305	9.939689105357876e-05	9.872013574864836e-05	3.663111006915952e-06	0.0008214283676423	0.0008847602797128	0.000636501106575	0.000765267057112	2.620249939448405e-05	0.0024386338412537	0.0009151530542905	0.0007148174845745	0.0014787941380841	0.0002692369398766	0.0005814305105598	0.001549248857849		0.0014941304778903	0.0013006727545725	0.0005224065802281
Bacterial Cell Division	0.3050455461486812	0.2792237412894257	0.2836625754043966	0.2719579646829111	0.312322236599097	0.2601092461541645	0.3332824740858749	0.2920350508663116	0.2891957646235152	0.2858078740609921	0.2997126159775914	0.2612418557146801	0.2919615918624279	0.2922184817336576	0.2810225168830496	0.2881590799018586	0.3550168448260344	0.2834051523855412	0.2991932996578839	0.2860650585150173	0.2921476921827564	0.3058869650228018
Bacterial Chemotaxis	0.4627721784574585	0.4964321539819969	0.7692779739540894	0.6119203188883433	0.8397958757709033	0.6512892900635089	0.6619319349129053	0.5350269983454947	0.7777527647232315	0.535401898406212	0.8671795668671983	0.6926912268157898	0.5552132633409648	0.5690548432695843	0.6567578470920897	0.7908329984132634	0.768866278251484	0.6293035806781618	0.8322585706012311	0.6288145981937558	0.5647439971364491	0.781546793150736
Bacterial Cytoskeleton	0.2535332929753566	0.2446505114760972	0.2685409187130516	0.2344540603655585	0.2686734307823295	0.2462256048171562	0.2565080838995927	0.2502758186397762	0.2467597989178953	0.2508289141738974	0.310251193175614	0.2265989295693644	0.2530336043452143	0.2488830691347456	0.251567201887526	0.2671999936299967	0.3386727499832609	0.2539646547740639	0.297396332034248	0.245971633859842	0.2555499448733467	0.2926044629627808
Bacterial Luciferases	0.0010991861848107	0.0005031106326413	0.0006426045330305	9.939689105357876e-05	9.872013574864836e-05	3.663111006915952e-06	0.0008214283676423	0.0008847602797128	0.000636501106575	0.000765267057112	2.620249939448405e-05	0.0024386338412537	0.0009151530542905	0.0007148174845745	0.0014787941380841	0.0002692369398766	0.0005814305105598	0.001549248857849		0.0014941304778903	0.0013006727545725	0.0005224065802281
Bacterial cyanide production and tolerance mechanisms	0.0015412639426834	0.0017284694276574	3.754784416705973e-05	0.0002960981070332	0.0004371891726011	6.1051850115265855e-06	0.0018243397031477	0.0009927074659841	3.256400781375872e-05	0.0039997292572764	0.0003954195363167	0.0067486656643132	0.0064615231807387	0.0023306626916955	0.0007092801601097	0.0001065894043499	5.996336757155133e-05	0.0011854415767041	1.6253325105250028e-05	0.0008772317827836	0.0029929589064896	8.089425447706059e-05
Bacterial hemoglobins	0.3366364523894044	0.2969470015304195	0.2937931066851594	0.2911736915188062	0.2972683832375923	0.343740199229593	0.3323191385994385	0.3713315421731765	0.2740775601856339	0.3579564456161692	0.4591297225717474	0.1557945868531557	0.3850335987790368	0.3466336537059005	0.404595559367973	0.2945440278983157	0.2804499674165407	0.3969986049136192	0.2714354052552072	0.4059486175093792	0.4078735377650352	0.2811224358809787
